time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Individual,Schools,Education_Services,Health_Services,Housing,LA_Services,Police,Other_legal_agency,Other,Anonymous,Unknown
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Source of referral,1102,64,155,c,149,c,163,443,28,59,21,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Source of referral,6604,276,324,565,985,51,918,2546,263,458,218,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Source of referral,1711,167,239,0,313,38,267,515,33,68,71,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Source of referral,1263,70,79,73,198,14,328,364,59,58,20,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Source of referral,2600,207,632,50,425,24,407,507,144,132,48,24
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Source of referral,5682,331,837,216,768,131,390,2269,135,307,136,162
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Source of referral,1546,191,76,138,239,19,176,479,41,160,27,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Source of referral,3592,343,462,c,741,30,525,1135,62,173,110,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Source of referral,1269,84,171,11,246,c,281,338,87,36,c,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Source of referral,2324,246,348,62,309,29,310,646,53,183,114,24
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Source of referral,2508,222,562,c,418,c,335,585,110,158,80,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Source of referral,4475,336,599,274,835,47,442,1331,152,297,154,8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Source of referral,2693,202,473,c,333,25,521,795,127,130,81,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Source of referral,2961,315,313,c,351,c,343,1294,120,121,66,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Source of referral,4105,308,846,49,572,77,289,1182,153,513,116,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Source of referral,2916,175,509,22,476,71,667,627,118,142,94,15
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Source of referral,2558,196,419,41,387,32,406,732,107,168,70,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Source of referral,2591,265,556,20,366,53,369,659,129,116,58,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Source of referral,3757,289,682,57,589,39,438,1133,130,233,167,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Source of referral,1471,73,216,14,212,c,248,484,57,61,92,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Source of referral,1418,120,209,8,183,20,285,459,50,39,45,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Source of referral,12322,1036,1601,141,1826,151,2068,4386,603,411,99,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Source of referral,6882,378,992,262,1018,58,779,2290,461,385,195,64
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Source of referral,11174,732,2826,0,288,245,1060,2481,307,1015,230,1990
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Source of referral,4751,360,1073,27,843,50,777,1059,0,379,166,17
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Source of referral,3088,126,657,c,421,25,453,1060,138,135,68,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Source of referral,4434,249,507,346,753,64,657,1349,250,97,72,90
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Source of referral,2689,206,451,15,400,7,276,886,63,231,154,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Source of referral,2167,216,338,16,219,26,376,746,55,113,62,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Source of referral,3514,419,717,c,691,72,329,922,149,104,c,88
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Source of referral,3640,325,679,16,518,58,502,1038,128,322,54,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Source of referral,2436,154,470,7,329,40,339,840,83,135,39,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Source of referral,1426,132,244,16,189,19,199,385,84,139,19,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Source of referral,3519,373,492,46,520,193,489,928,151,79,91,157
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Source of referral,4231,383,774,13,615,46,579,1320,141,240,120,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Source of referral,2663,324,598,27,369,27,327,589,169,141,92,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Source of referral,8734,386,1515,106,1306,31,1111,3310,355,483,131,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Source of referral,3117,272,604,57,322,54,382,1185,97,75,69,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Source of referral,4781,376,915,18,602,74,561,1478,234,214,173,136
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Source of referral,3029,464,c,684,310,c,468,689,63,187,151,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Source of referral,4423,425,502,259,499,36,576,1478,212,303,124,9
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Source of referral,4540,650,160,575,422,54,426,1361,333,343,92,124
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Source of referral,10917,828,2585,c,1316,154,1072,3494,488,652,279,c
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Source of referral,2197,269,277,38,229,16,381,619,145,114,93,16
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Source of referral,1684,206,166,155,153,8,250,484,109,121,32,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Source of referral,4191,341,701,40,687,60,791,1129,163,145,103,31
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Source of referral,4163,360,726,c,532,64,1010,1049,197,87,83,c
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Source of referral,10715,1012,355,1487,1904,204,1122,2679,364,792,762,34
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Source of referral,5977,524,881,7,989,49,850,2133,166,190,182,6
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Source of referral,1111,150,163,28,205,11,145,324,32,36,17,0
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Source of referral,4228,401,757,305,643,76,785,980,145,83,c,c
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Source of referral,10854,1287,1790,126,1806,90,2515,1832,404,455,211,338
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Source of referral,2096,153,266,54,346,c,399,599,117,97,39,c
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Source of referral,5283,595,598,c,752,73,814,1872,189,130,210,c
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Source of referral,7022,654,1234,c,810,67,994,2360,321,379,184,c
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Source of referral,11266,660,2432,0,1744,159,742,3546,480,453,416,634
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Source of referral,4602,335,674,270,810,c,976,1043,200,161,79,c
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Source of referral,12076,1858,2847,0,1661,197,1543,2931,374,393,0,272
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Source of referral,358,32,51,0,45,c,68,97,20,c,28,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Source of referral,14955,695,2479,429,2411,161,1044,4231,895,674,532,1404
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Source of referral,5660,427,1149,131,618,21,647,1534,128,709,296,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Source of referral,5190,280,1036,93,828,82,520,1460,253,448,190,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Source of referral,1182,159,228,19,229,6,115,319,29,6,10,62
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Source of referral,6364,364,1505,0,594,52,463,2313,147,926,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Source of referral,1996,282,517,23,208,c,250,473,61,137,24,c
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Source of referral,3339,414,646,32,693,103,249,528,150,64,61,399
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Source of referral,8806,857,836,685,1176,c,1400,2565,366,394,427,c
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Source of referral,7461,662,427,1246,815,78,552,2128,229,897,427,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Source of referral,2265,224,420,51,237,26,442,658,59,85,63,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Source of referral,5135,358,1126,c,728,72,603,1451,198,369,195,c
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Source of referral,5351,648,1325,110,776,81,525,1188,194,209,143,152
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Source of referral,4013,159,778,85,587,73,671,1079,199,182,200,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Source of referral,4929,380,761,74,709,80,537,1732,285,173,189,9
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Source of referral,1471,91,270,30,233,8,65,374,54,322,24,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Source of referral,5797,523,1052,159,909,74,662,1679,175,188,132,244
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Source of referral,1556,151,295,c,209,c,363,377,46,62,45,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Source of referral,8872,839,1103,413,1316,c,1214,2216,c,825,250,459
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Source of referral,5755,484,1028,31,1014,114,1218,1289,165,207,173,32
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Source of referral,2455,101,472,66,306,103,591,620,78,93,25,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Source of referral,7493,676,1256,65,997,176,1034,2481,440,179,148,41
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Source of referral,3908,229,729,110,578,55,673,1251,123,71,89,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Source of referral,2772,186,481,c,536,62,551,662,63,105,117,c
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Source of referral,5720,610,699,526,972,125,666,1382,247,385,92,16
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Source of referral,2824,201,605,48,339,c,290,958,198,90,59,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Source of referral,2240,215,592,c,254,30,466,443,53,95,65,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Source of referral,3239,105,508,101,305,41,419,780,80,156,44,700
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Source of referral,7640,571,1537,19,1182,66,766,2712,244,345,186,12
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Source of referral,4315,458,669,189,408,98,706,1148,217,318,82,22
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Source of referral,18408,1906,4431,c,3063,c,1661,4559,593,1248,495,263
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Source of referral,2424,176,679,c,308,c,227,555,59,301,0,61
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Source of referral,18283,1561,3213,93,2326,363,2281,6290,884,698,375,199
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Source of referral,4025,415,819,52,359,67,506,1341,135,163,89,79
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Source of referral,2717,287,567,c,332,43,418,754,107,106,63,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Source of referral,6779,392,1387,32,623,53,331,2080,73,975,70,763
