time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Location of new placements during the year,Total new placements,618,100
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Allegation (s47),c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Approval removed,0,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,30,8
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,90,23
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Change in the status of a placement only,50,13
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Change to/implementation of care plan,148,38
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Child requests placement to end,11,3
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Custody arrangement,9,2
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Other,23,6
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Resignation or closure of provision,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Responsible/area authority requests placement ends,6,2
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Standards of care concern,11,3
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Reason for placement change during the year,Total placements changing,386,100
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Location of new placements during the year,Distance not known or not recorded,45,11
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,85,22
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,201,51
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,64,16
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Location of new placements during the year,Total new placements,395,100
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Allegation (s47),c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Approval removed,0,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,12,5
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Change in the status of a placement only,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Change to/implementation of care plan,208,85
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Child requests placement to end,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Custody arrangement,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Other,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Resignation or closure of provision,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Responsible/area authority requests placement ends,0,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Standards of care concern,0,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Reason for placement change during the year,Total placements changing,246,100
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Location of new placements during the year,Distance not known or not recorded,42,12
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,103,28
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,178,49
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Location of new placements during the year,Total new placements,364,100
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Allegation (s47),c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Approval removed,0,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,14,7
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,54,26
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Change in the status of a placement only,30,15
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Change to/implementation of care plan,54,26
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Child requests placement to end,16,8
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Custody arrangement,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Other,22,11
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Resignation or closure of provision,0,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Responsible/area authority requests placement ends,8,4
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Standards of care concern,0,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Reason for placement change during the year,Total placements changing,204,100
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Location of new placements during the year,Distance not known or not recorded,145,48
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,17,6
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,107,35
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,33,11
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Location of new placements during the year,Total new placements,302,100
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Allegation (s47),c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Approval removed,0,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,8,5
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,13,9
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Change in the status of a placement only,11,7
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Change to/implementation of care plan,26,17
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Child requests placement to end,9,6
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Custody arrangement,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Other,79,52
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Resignation or closure of provision,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Standards of care concern,0,0
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Reason for placement change during the year,Total placements changing,151,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Location of new placements during the year,Distance not known or not recorded,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,144,36
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,138,35
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,85,21
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Location of new placements during the year,Total new placements,399,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Allegation (s47),c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Approval removed,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,10,5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,36,17
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Change in the status of a placement only,26,13
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Change to/implementation of care plan,28,13
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Child requests placement to end,13,6
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Custody arrangement,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Other,83,40
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Resignation or closure of provision,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Responsible/area authority requests placement ends,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Standards of care concern,11,5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,Reason for placement change during the year,Total placements changing,208,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Location of new placements during the year,Distance not known or not recorded,72,17
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,119,28
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,173,40
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,65,15
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Location of new placements during the year,Total new placements,429,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Allegation (s47),0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Approval removed,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Change in the status of a placement only,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Change to/implementation of care plan,8,3
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Child requests placement to end,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Custody arrangement,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Other,228,97
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Resignation or closure of provision,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Responsible/area authority requests placement ends,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Standards of care concern,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,Reason for placement change during the year,Total placements changing,236,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Location of new placements during the year,Distance not known or not recorded,46,16
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,135,48
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,71,25
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,30,11
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Location of new placements during the year,Total new placements,282,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Allegation (s47),c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Approval removed,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,12,8
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,28,19
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Change in the status of a placement only,20,13
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Change to/implementation of care plan,75,50
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Child requests placement to end,8,5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Custody arrangement,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Other,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Resignation or closure of provision,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Responsible/area authority requests placement ends,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Standards of care concern,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,Reason for placement change during the year,Total placements changing,150,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Location of new placements during the year,Distance not known or not recorded,63,14
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,124,28
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,174,40
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,77,18
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Location of new placements during the year,Total new placements,438,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Allegation (s47),c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Approval removed,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,12,5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,46,18
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Change in the status of a placement only,14,5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Change to/implementation of care plan,158,60
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Child requests placement to end,10,4
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Custody arrangement,6,2
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Other,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Resignation or closure of provision,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Standards of care concern,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,Reason for placement change during the year,Total placements changing,262,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Location of new placements during the year,Distance not known or not recorded,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,124,35
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,126,36
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,66,19
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Location of new placements during the year,Total new placements,353,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Allegation (s47),c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Approval removed,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,19,5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,16,4
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Change in the status of a placement only,52,15
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Change to/implementation of care plan,175,49
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Child requests placement to end,21,6
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Custody arrangement,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Other,56,16
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Resignation or closure of provision,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Standards of care concern,6,2
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,Reason for placement change during the year,Total placements changing,356,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Location of new placements during the year,Distance not known or not recorded,248,31
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,230,29
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,229,29
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,87,11
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Location of new placements during the year,Total new placements,794,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Allegation (s47),0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Approval removed,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Change in the status of a placement only,35,8
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Change to/implementation of care plan,384,89
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Child requests placement to end,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Custody arrangement,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Other,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Resignation or closure of provision,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Responsible/area authority requests placement ends,0,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Standards of care concern,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,Reason for placement change during the year,Total placements changing,430,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Location of new placements during the year,Distance not known or not recorded,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,141,35
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,136,34
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,64,16
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Location of new placements during the year,Total new placements,399,100
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Reason for placement change during the year,Allegation (s47),c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Reason for placement change during the year,Approval removed,c,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Reason for placement change during the year,Carer requests placement end other than due to childs behaviour,21,12
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Reason for placement change during the year,Carer requests placement ends due to childs behaviour,25,14
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,Reason for placement change during the year,Change in the status of a placement only,10,5
