time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,accommodation_type,number,percentage
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Emergency accommodation,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Foyers,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Gone abroad,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,In custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Independent living,27,33
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,No fixed abode/homeless,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Ordinary lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Other accommodation,7,9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Residence not known,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,"Semi-independent, transitional accommodation",12,15
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Supported lodgings,6,7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Total,81,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Total information not known,4,5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,With former foster carers,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,With parents or relatives,12,15
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Bed and breakfast,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Community home,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Emergency accommodation,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Foyers,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Gone abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,In custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Independent living,15,28
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,No fixed abode/homeless,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Ordinary lodgings,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Other accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Residence not known,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,"Semi-independent, transitional accommodation",10,19
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Supported lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Total,54,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Total information not known,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,With former foster carers,9,17
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,With parents or relatives,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Bed and breakfast,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Community home,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Emergency accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Foyers,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Gone abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,In custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Independent living,76,60
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,No fixed abode/homeless,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Ordinary lodgings,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Other accommodation,7,6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Residence not known,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,"Semi-independent, transitional accommodation",c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Supported lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Total,127,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Total information not known,1,1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,With former foster carers,8,6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,With parents or relatives,21,17
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Bed and breakfast,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Community home,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Emergency accommodation,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Foyers,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Gone abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,In custody,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Independent living,9,16
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,No fixed abode/homeless,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Ordinary lodgings,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Other accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Residence not known,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,"Semi-independent, transitional accommodation",12,22
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Supported lodgings,6,11
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Total,55,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Total information not known,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,With former foster carers,11,20
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,With parents or relatives,9,16
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Bed and breakfast,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Community home,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Emergency accommodation,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Foyers,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Gone abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,In custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Independent living,64,56
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,No fixed abode/homeless,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Ordinary lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Other accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Residence not known,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,"Semi-independent, transitional accommodation",8,7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Supported lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Total,115,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Total information not known,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,With former foster carers,7,6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,With parents or relatives,16,14
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Bed and breakfast,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Community home,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Emergency accommodation,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Foyers,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Gone abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,In custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Independent living,14,26
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,No fixed abode/homeless,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Ordinary lodgings,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Other accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Residence not known,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,"Semi-independent, transitional accommodation",6,11
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Supported lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Total,53,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Total information not known,2,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,With former foster carers,10,19
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,With parents or relatives,10,19
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Bed and breakfast,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Community home,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Emergency accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Foyers,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Gone abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,In custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Independent living,64,40
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,No fixed abode/homeless,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Ordinary lodgings,15,9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Other accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Residence not known,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,"Semi-independent, transitional accommodation",8,5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Supported lodgings,6,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Total,159,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Total information not known,4,3
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,With former foster carers,13,8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,With parents or relatives,27,17
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Bed and breakfast,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Community home,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Emergency accommodation,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Foyers,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Gone abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,In custody,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Independent living,6,13
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,No fixed abode/homeless,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Ordinary lodgings,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Other accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Residence not known,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,"Semi-independent, transitional accommodation",13,28
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Supported lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Total,46,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Total information not known,2,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,With former foster carers,8,17
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,With parents or relatives,11,24
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Bed and breakfast,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Community home,7,5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Emergency accommodation,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Foyers,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Gone abroad,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,In custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Independent living,39,30
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,No fixed abode/homeless,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Ordinary lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Other accommodation,8,6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Residence not known,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,"Semi-independent, transitional accommodation",17,13
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Supported lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Total,131,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Total information not known,4,3
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,With former foster carers,15,11
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,With parents or relatives,27,21
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Bed and breakfast,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Community home,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Emergency accommodation,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Foyers,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Gone abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,In custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Independent living,6,13
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,No fixed abode/homeless,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Ordinary lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Other accommodation,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Residence not known,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,"Semi-independent, transitional accommodation",15,33
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Supported lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Total,46,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Total information not known,1,2
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,With former foster carers,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,With parents or relatives,11,24
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Bed and breakfast,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Community home,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Emergency accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Foyers,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Gone abroad,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,In custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Independent living,32,30
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,No fixed abode/homeless,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Ordinary lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Other accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Residence not known,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,"Semi-independent, transitional accommodation",12,11
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Supported lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Total,108,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Total information not known,1,1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,With former foster carers,12,11
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,With parents or relatives,29,27
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Bed and breakfast,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Community home,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Emergency accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Foyers,9,5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Gone abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,In custody,10,6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Independent living,8,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,No fixed abode/homeless,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Ordinary lodgings,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Other accommodation,19,11
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Residence not known,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,"Semi-independent, transitional accommodation",31,17
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Supported lodgings,21,12
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Total,180,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Total information not known,12,7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,With former foster carers,35,19
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,With parents or relatives,28,16
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Bed and breakfast,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Community home,18,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Deported,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Emergency accommodation,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Foyers,7,1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Gone abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,In custody,24,5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Independent living,104,22
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,No fixed abode/homeless,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Ordinary lodgings,7,1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Other accommodation,30,6
