FeatureCode,DateCode,Measurement,Units,Value,Households
E08000026,2007,Housing Waiting List,,6493,Total Households
E08000026,2015,Housing Waiting List,,14051,Total Households
E08000026,2008,Housing Waiting List,,19912,Total Households
E08000026,2000,Housing Waiting List,,8458,Total Households
E08000026,2005,Housing Waiting List,,10245,Total Households
E08000026,2010,Housing Waiting List,,15794,Total Households
E08000026,2012,Housing Waiting List,,22718,Total Households
E08000026,2011,Housing Waiting List,,20460,Total Households
E07000219,2002,Housing Waiting List,,1630,Total Households
E07000219,2007,Housing Waiting List,,3090,Total Households
E07000219,2004,Housing Waiting List,,1890,Total Households
E07000219,2010,Housing Waiting List,,2094,Total Households
E07000219,2013,Housing Waiting List,,5719,Total Households
E07000219,2009,Housing Waiting List,,2760,Total Households
E07000219,2016,Housing Waiting List,,1126,Total Households
E07000219,2000,Housing Waiting List,,829,Total Households
E07000219,2012,Housing Waiting List,,4633,Total Households
E07000219,2006,Housing Waiting List,,3170,Total Households
E07000219,2005,Housing Waiting List,,2181,Total Households
E07000219,2014,Housing Waiting List,,1751,Total Households
E07000219,2015,Housing Waiting List,,2481,Total Households
E07000219,2001,Housing Waiting List,,1417,Total Households
E07000219,2008,Housing Waiting List,,2985,Total Households
E07000219,2017,Housing Waiting List,,1567,Total Households
E07000219,2003,Housing Waiting List,,1386,Total Households
E09000004,2017,Housing Waiting List,,6022,Total Households
E09000004,2014,Housing Waiting List,,3481,Total Households
E09000004,2010,Housing Waiting List,,6660,Total Households
E09000004,2004,Housing Waiting List,,4404,Total Households
E09000004,2012,Housing Waiting List,,9765,Total Households
E09000004,2006,Housing Waiting List,,5955,Total Households
E09000004,2002,Housing Waiting List,,3487,Total Households
E09000004,2009,Housing Waiting List,,6489,Total Households
E09000004,2008,Housing Waiting List,,6180,Total Households
E09000004,2007,Housing Waiting List,,6115,Total Households
E09000004,2013,Housing Waiting List,,9579,Total Households
E09000004,2003,Housing Waiting List,,4265,Total Households
E09000004,2015,Housing Waiting List,,4612,Total Households
E09000004,2001,Housing Waiting List,,3596,Total Households
E09000004,2016,Housing Waiting List,,5017,Total Households
E09000004,2005,Housing Waiting List,,4528,Total Households
E09000004,2011,Housing Waiting List,,6759,Total Households
E09000004,2000,Housing Waiting List,,3592,Total Households
E07000109,2014,Housing Waiting List,,2083,Total Households
E07000109,2001,Housing Waiting List,,1173,Total Households
E07000109,2006,Housing Waiting List,,2141,Total Households
E07000109,2010,Housing Waiting List,,2121,Total Households
E07000109,2013,Housing Waiting List,,2854,Total Households
E07000109,2004,Housing Waiting List,,2085,Total Households
E07000109,2016,Housing Waiting List,,3276,Total Households
E07000109,2005,Housing Waiting List,,1977,Total Households
E07000109,2015,Housing Waiting List,,3156,Total Households
E07000109,2008,Housing Waiting List,,1610,Total Households
E07000109,2012,Housing Waiting List,,2294,Total Households
E07000109,2009,Housing Waiting List,,1600,Total Households
E07000109,2017,Housing Waiting List,,3629,Total Households
E07000109,2002,Housing Waiting List,,1291,Total Households
E07000109,2011,Housing Waiting List,,2936,Total Households
E07000109,2003,Housing Waiting List,,1439,Total Households
E07000109,2007,Housing Waiting List,,1479,Total Households
E07000109,2000,Housing Waiting List,,906,Total Households
E07000115,2013,Housing Waiting List,,1773,Total Households
E07000115,2006,Housing Waiting List,,1897,Total Households
E07000115,2012,Housing Waiting List,,1945,Total Households
E07000115,2003,Housing Waiting List,,1460,Total Households
E07000115,2004,Housing Waiting List,,1913,Total Households
E07000115,2014,Housing Waiting List,,1036,Total Households
E07000115,2009,Housing Waiting List,,1421,Total Households
E07000115,2005,Housing Waiting List,,1727,Total Households
E07000115,2000,Housing Waiting List,,920,Total Households
E07000115,2008,Housing Waiting List,,2350,Total Households
E07000115,2016,Housing Waiting List,,1062,Total Households
E07000115,2017,Housing Waiting List,,989,Total Households
E07000115,2001,Housing Waiting List,,1168,Total Households
E07000115,2015,Housing Waiting List,,1346,Total Households
E07000115,2007,Housing Waiting List,,1858,Total Households
E07000115,2002,Housing Waiting List,,1330,Total Households
E07000115,2010,Housing Waiting List,,2492,Total Households
E07000115,2011,Housing Waiting List,,1921,Total Households
E06000015,2016,Housing Waiting List,,4728,Total Households
E06000015,2008,Housing Waiting List,,9732,Total Households
E06000015,2002,Housing Waiting List,,3182,Total Households
E06000015,2010,Housing Waiting List,,8574,Total Households
E06000015,2001,Housing Waiting List,,5974,Total Households
E06000015,2009,Housing Waiting List,,9314,Total Households
E06000015,2006,Housing Waiting List,,12648,Total Households
E06000015,2005,Housing Waiting List,,9698,Total Households
E06000015,2004,Housing Waiting List,,11695,Total Households
E06000015,2017,Housing Waiting List,,1909,Total Households
E06000015,2007,Housing Waiting List,,7654,Total Households
E06000015,2015,Housing Waiting List,,4308,Total Households
E06000015,2003,Housing Waiting List,,8759,Total Households
E06000015,2000,Housing Waiting List,,2325,Total Households
E06000015,2012,Housing Waiting List,,6632,Total Households
E06000015,2013,Housing Waiting List,,4208,Total Households
E06000015,2011,Housing Waiting List,,5775,Total Households
E06000015,2014,Housing Waiting List,,3868,Total Households
E07000033,2017,Housing Waiting List,,1093,Total Households
E07000033,2005,Housing Waiting List,,1807,Total Households
E07000033,2014,Housing Waiting List,,1578,Total Households
E07000033,2012,Housing Waiting List,,1995,Total Households
E07000033,2002,Housing Waiting List,,2146,Total Households
E07000033,2000,Housing Waiting List,,2209,Total Households
E07000033,2015,Housing Waiting List,,1436,Total Households
E07000033,2004,Housing Waiting List,,2438,Total Households
E07000033,2008,Housing Waiting List,,2499,Total Households
E07000033,2003,Housing Waiting List,,2140,Total Households
E07000033,2007,Housing Waiting List,,2800,Total Households
E07000033,2016,Housing Waiting List,,1624,Total Households
E07000033,2011,Housing Waiting List,,1180,Total Households
E07000033,2006,Housing Waiting List,,2509,Total Households
E07000033,2010,Housing Waiting List,,3299,Total Households
E07000033,2009,Housing Waiting List,,2529,Total Households
E07000033,2013,Housing Waiting List,,2046,Total Households
E07000033,2001,Housing Waiting List,,1702,Total Households
E07000036,2017,Housing Waiting List,,1599,Total Households
E07000036,2013,Housing Waiting List,,2080,Total Households
E07000036,2011,Housing Waiting List,,2670,Total Households
E07000036,2001,Housing Waiting List,,1042,Total Households
E07000036,2000,Housing Waiting List,,2210,Total Households
E07000036,2014,Housing Waiting List,,2320,Total Households
E07000036,2012,Housing Waiting List,,2730,Total Households
E07000036,2016,Housing Waiting List,,2604,Total Households
E07000036,2007,Housing Waiting List,,2482,Total Households
E07000036,2010,Housing Waiting List,,2043,Total Households
E07000036,2002,Housing Waiting List,,2059,Total Households
E07000036,2009,Housing Waiting List,,1112,Total Households
E07000036,2006,Housing Waiting List,,1633,Total Households
E07000036,2015,Housing Waiting List,,2203,Total Households
E07000036,2008,Housing Waiting List,,2386,Total Households
E07000032,2004,Housing Waiting List,,3078,Total Households
E07000032,2006,Housing Waiting List,,3170,Total Households
E07000032,2017,Housing Waiting List,,2324,Total Households
E07000032,2009,Housing Waiting List,,2533,Total Households
E07000032,2010,Housing Waiting List,,2639,Total Households
E07000032,2001,Housing Waiting List,,1678,Total Households
E07000032,2016,Housing Waiting List,,2985,Total Households
E07000032,2015,Housing Waiting List,,2106,Total Households
E07000032,2007,Housing Waiting List,,2982,Total Households
E07000032,2005,Housing Waiting List,,3370,Total Households
E07000032,2000,Housing Waiting List,,1834,Total Households
E07000032,2014,Housing Waiting List,,2914,Total Households
E07000032,2013,Housing Waiting List,,2149,Total Households
E07000032,2012,Housing Waiting List,,2893,Total Households
E07000032,2011,Housing Waiting List,,2820,Total Households
E07000032,2003,Housing Waiting List,,3551,Total Households
E07000032,2008,Housing Waiting List,,1875,Total Households
E07000032,2002,Housing Waiting List,,2104,Total Households
E07000038,2004,Housing Waiting List,,2533,Total Households
E07000038,2009,Housing Waiting List,,1986,Total Households
E07000038,2008,Housing Waiting List,,2921,Total Households
E07000038,2010,Housing Waiting List,,1765,Total Households
E07000038,2012,Housing Waiting List,,2203,Total Households
E07000038,2016,Housing Waiting List,,1536,Total Households
E07000038,2015,Housing Waiting List,,1425,Total Households
E07000038,2011,Housing Waiting List,,2527,Total Households
E07000038,2007,Housing Waiting List,,2730,Total Households
E07000038,2014,Housing Waiting List,,1673,Total Households
E07000038,2005,Housing Waiting List,,2514,Total Households
E07000038,2017,Housing Waiting List,,1691,Total Households
E07000038,2013,Housing Waiting List,,2061,Total Households
E07000038,2000,Housing Waiting List,,3163,Total Households
E07000038,2006,Housing Waiting List,,2501,Total Households
E07000038,2003,Housing Waiting List,,1975,Total Households
E07000038,2002,Housing Waiting List,,2205,Total Households
E07000038,2001,Housing Waiting List,,2317,Total Households
E07000170,2014,Housing Waiting List,,6329,Total Households
E07000170,2011,Housing Waiting List,,4909,Total Households
E07000170,2003,Housing Waiting List,,4505,Total Households
E07000170,2010,Housing Waiting List,,4981,Total Households
E07000170,2017,Housing Waiting List,,4128,Total Households
E07000170,2007,Housing Waiting List,,4602,Total Households
E07000170,2016,Housing Waiting List,,4661,Total Households
E07000170,2013,Housing Waiting List,,5194,Total Households
E07000170,2005,Housing Waiting List,,3829,Total Households
E07000170,2004,Housing Waiting List,,3829,Total Households
E07000170,2009,Housing Waiting List,,5835,Total Households
E07000170,2012,Housing Waiting List,,3235,Total Households
E07000170,2006,Housing Waiting List,,4364,Total Households
E07000170,2000,Housing Waiting List,,2899,Total Households
E07000170,2002,Housing Waiting List,,3827,Total Households
E07000170,2001,Housing Waiting List,,2984,Total Households
E07000170,2008,Housing Waiting List,,4462,Total Households
E07000170,2015,Housing Waiting List,,4495,Total Households
E07000172,2014,Housing Waiting List,,1726,Total Households
E07000172,2015,Housing Waiting List,,1176,Total Households
E07000172,2004,Housing Waiting List,,1777,Total Households
E07000172,2011,Housing Waiting List,,983,Total Households
E07000172,2016,Housing Waiting List,,1149,Total Households
E07000172,2013,Housing Waiting List,,1387,Total Households
E07000172,2002,Housing Waiting List,,1287,Total Households
E07000172,2017,Housing Waiting List,,1448,Total Households
E07000172,2008,Housing Waiting List,,2448,Total Households
E07000172,2006,Housing Waiting List,,2508,Total Households
E07000172,2007,Housing Waiting List,,2293,Total Households
E07000172,2009,Housing Waiting List,,2759,Total Households
E07000172,2001,Housing Waiting List,,1288,Total Households
E07000172,2005,Housing Waiting List,,2502,Total Households
E07000172,2012,Housing Waiting List,,2254,Total Households
E07000172,2003,Housing Waiting List,,1399,Total Households
E07000172,2010,Housing Waiting List,,2955,Total Households
E07000172,2000,Housing Waiting List,,1325,Total Households
E06000047,2010,Housing Waiting List,,13467,Total Households
E06000047,2017,Housing Waiting List,,9883,Total Households
E06000047,2011,Housing Waiting List,,20344,Total Households
E06000047,2015,Housing Waiting List,,11132,Total Households
E06000047,2012,Housing Waiting List,,17352,Total Households
E06000047,2014,Housing Waiting List,,11302,Total Households
E06000047,2016,Housing Waiting List,,10081,Total Households
E06000047,2013,Housing Waiting List,,12930,Total Households
E08000037,2013,Housing Waiting List,,7394,Total Households
E08000037,2007,Housing Waiting List,,6999,Total Households
E08000037,2009,Housing Waiting List,,10681,Total Households
E08000037,2008,Housing Waiting List,,10048,Total Households
E08000037,2010,Housing Waiting List,,11048,Total Households
E08000037,2006,Housing Waiting List,,10308,Total Households
E08000037,2011,Housing Waiting List,,12313,Total Households
E08000037,2017,Housing Waiting List,,4835,Total Households
E08000037,2005,Housing Waiting List,,4174,Total Households
E08000037,2012,Housing Waiting List,,11854,Total Households
E08000037,2003,Housing Waiting List,,6015,Total Households
E08000037,2016,Housing Waiting List,,7582,Total Households
E08000037,2014,Housing Waiting List,,10160,Total Households
E08000037,2004,Housing Waiting List,,9894,Total Households
E08000037,2015,Housing Waiting List,,7984,Total Households
E08000037,2001,Housing Waiting List,,4841,Total Households
E08000037,2002,Housing Waiting List,,5394,Total Households
E08000037,2000,Housing Waiting List,,4665,Total Households
E08000024,2002,Housing Waiting List,,5764,Total Households
E08000024,2016,Housing Waiting List,,1623,Total Households
E08000024,2001,Housing Waiting List,,5156,Total Households
E08000024,2003,Housing Waiting List,,22323,Total Households
E08000024,2013,Housing Waiting List,,2285,Total Households
E08000024,2009,Housing Waiting List,,2184,Total Households
E08000024,2014,Housing Waiting List,,2285,Total Households
E08000024,2007,Housing Waiting List,,1799,Total Households
E08000024,2006,Housing Waiting List,,1511,Total Households
E08000024,2008,Housing Waiting List,,2180,Total Households
E08000024,2015,Housing Waiting List,,1588,Total Households
E08000024,2012,Housing Waiting List,,3949,Total Households
E08000024,2005,Housing Waiting List,,16222,Total Households
E08000024,2010,Housing Waiting List,,2141,Total Households
E08000024,2017,Housing Waiting List,,2390,Total Households
E08000024,2011,Housing Waiting List,,2819,Total Households
E08000024,2004,Housing Waiting List,,25827,Total Households
E08000024,2000,Housing Waiting List,,4476,Total Households
E06000005,2016,Housing Waiting List,,1618,Total Households
E06000005,2015,Housing Waiting List,,1601,Total Households
E06000005,2009,Housing Waiting List,,2465,Total Households
E06000005,2004,Housing Waiting List,,2601,Total Households
E06000005,2007,Housing Waiting List,,2677,Total Households
E06000005,2005,Housing Waiting List,,2853,Total Households
E06000005,2010,Housing Waiting List,,3037,Total Households
E06000005,2014,Housing Waiting List,,1632,Total Households
E06000005,2003,Housing Waiting List,,2666,Total Households
E06000005,2017,Housing Waiting List,,1540,Total Households
E06000005,2001,Housing Waiting List,,2127,Total Households
E06000005,2011,Housing Waiting List,,1893,Total Households
E06000005,2000,Housing Waiting List,,2087,Total Households
E06000005,2012,Housing Waiting List,,2068,Total Households
E06000005,2008,Housing Waiting List,,2476,Total Households
E06000005,2006,Housing Waiting List,,2848,Total Households
E06000005,2013,Housing Waiting List,,1797,Total Households
E06000005,2002,Housing Waiting List,,1886,Total Households
E07000166,2000,Housing Waiting List,,545,Total Households
E07000166,2016,Housing Waiting List,,484,Total Households
E07000166,2013,Housing Waiting List,,1076,Total Households
E07000166,2014,Housing Waiting List,,661,Total Households
E07000166,2012,Housing Waiting List,,1133,Total Households
E07000166,2005,Housing Waiting List,,1556,Total Households
E07000166,2004,Housing Waiting List,,911,Total Households
E07000166,2017,Housing Waiting List,,440,Total Households
E07000166,2015,Housing Waiting List,,704,Total Households
E07000166,2007,Housing Waiting List,,1313,Total Households
E07000166,2010,Housing Waiting List,,1389,Total Households
E07000166,2002,Housing Waiting List,,563,Total Households
E07000166,2009,Housing Waiting List,,1462,Total Households
E07000166,2011,Housing Waiting List,,1670,Total Households
E07000166,2001,Housing Waiting List,,456,Total Households
E07000166,2008,Housing Waiting List,,1540,Total Households
E07000166,2006,Housing Waiting List,,1380,Total Households
E07000166,2003,Housing Waiting List,,806,Total Households
E07000164,2009,Housing Waiting List,,1338,Total Households
E07000164,2007,Housing Waiting List,,1352,Total Households
E07000164,2003,Housing Waiting List,,1446,Total Households
E07000164,2005,Housing Waiting List,,1596,Total Households
E07000164,2004,Housing Waiting List,,1205,Total Households
E07000164,2017,Housing Waiting List,,1191,Total Households
E07000164,2006,Housing Waiting List,,1162,Total Households
E07000164,2012,Housing Waiting List,,1712,Total Households
E07000164,2001,Housing Waiting List,,1167,Total Households
E07000164,2015,Housing Waiting List,,959,Total Households
E07000164,2010,Housing Waiting List,,1183,Total Households
E07000164,2016,Housing Waiting List,,992,Total Households
E07000164,2002,Housing Waiting List,,1259,Total Households
E07000164,2011,Housing Waiting List,,973,Total Households
E07000164,2013,Housing Waiting List,,2986,Total Households
E07000164,2014,Housing Waiting List,,818,Total Households
E07000164,2008,Housing Waiting List,,1360,Total Households
E07000164,2000,Housing Waiting List,,953,Total Households
E06000004,2015,Housing Waiting List,,4427,Total Households
E06000004,2002,Housing Waiting List,,3962,Total Households
E06000004,2010,Housing Waiting List,,3431,Total Households
E06000004,2014,Housing Waiting List,,3329,Total Households
E06000004,2017,Housing Waiting List,,3597,Total Households
E06000004,2007,Housing Waiting List,,3185,Total Households
E06000004,2000,Housing Waiting List,,5312,Total Households
E06000004,2013,Housing Waiting List,,3430,Total Households
E06000004,2008,Housing Waiting List,,4139,Total Households
E06000004,2006,Housing Waiting List,,3559,Total Households
E06000004,2004,Housing Waiting List,,3736,Total Households
E06000004,2016,Housing Waiting List,,3438,Total Households
E06000004,2009,Housing Waiting List,,3123,Total Households
E06000004,2001,Housing Waiting List,,4395,Total Households
E06000004,2005,Housing Waiting List,,3485,Total Households
E06000004,2003,Housing Waiting List,,3892,Total Households
E06000004,2011,Housing Waiting List,,3836,Total Households
E06000004,2012,Housing Waiting List,,4175,Total Households
E07000167,2008,Housing Waiting List,,844,Total Households
E07000167,2009,Housing Waiting List,,940,Total Households
E07000167,2007,Housing Waiting List,,1030,Total Households
E07000167,2013,Housing Waiting List,,1105,Total Households
E07000167,2015,Housing Waiting List,,777,Total Households
E07000167,2005,Housing Waiting List,,1245,Total Households
E07000167,2011,Housing Waiting List,,1067,Total Households
E07000167,2010,Housing Waiting List,,1252,Total Households
E07000167,2001,Housing Waiting List,,857,Total Households
E07000167,2002,Housing Waiting List,,962,Total Households
E07000167,2003,Housing Waiting List,,1065,Total Households
E07000167,2016,Housing Waiting List,,792,Total Households
E07000167,2000,Housing Waiting List,,761,Total Households
E07000167,2006,Housing Waiting List,,1029,Total Households
E07000167,2014,Housing Waiting List,,896,Total Households
E07000167,2012,Housing Waiting List,,1560,Total Households
E07000167,2004,Housing Waiting List,,1504,Total Households
E07000167,2017,Housing Waiting List,,634,Total Households
E08000017,2011,Housing Waiting List,,10660,Total Households
E08000017,2007,Housing Waiting List,,10751,Total Households
E08000017,2012,Housing Waiting List,,11521,Total Households
E08000017,2010,Housing Waiting List,,12024,Total Households
E08000017,2003,Housing Waiting List,,10763,Total Households
E08000017,2000,Housing Waiting List,,13697,Total Households
E08000017,2016,Housing Waiting List,,8737,Total Households
E08000017,2009,Housing Waiting List,,13487,Total Households
E08000017,2014,Housing Waiting List,,8182,Total Households
E08000017,2006,Housing Waiting List,,16760,Total Households
E08000017,2005,Housing Waiting List,,11937,Total Households
E08000017,2013,Housing Waiting List,,12600,Total Households
E08000017,2008,Housing Waiting List,,15973,Total Households
E08000017,2002,Housing Waiting List,,6544,Total Households
E08000017,2004,Housing Waiting List,,9227,Total Households
E08000017,2001,Housing Waiting List,,7957,Total Households
E08000017,2015,Housing Waiting List,,8683,Total Households
E08000017,2017,Housing Waiting List,,9521,Total Households
E06000013,2010,Housing Waiting List,,4390,Total Households
E06000013,2003,Housing Waiting List,,4439,Total Households
E06000013,2006,Housing Waiting List,,2948,Total Households
E06000013,2017,Housing Waiting List,,3463,Total Households
E06000013,2012,Housing Waiting List,,7637,Total Households
E06000013,2015,Housing Waiting List,,4499,Total Households
E06000013,2016,Housing Waiting List,,3325,Total Households
E06000013,2005,Housing Waiting List,,4129,Total Households
E06000013,2014,Housing Waiting List,,9223,Total Households
E06000013,2009,Housing Waiting List,,4101,Total Households
E06000013,2000,Housing Waiting List,,4363,Total Households
E06000013,2011,Housing Waiting List,,5035,Total Households
E06000013,2004,Housing Waiting List,,4213,Total Households
E06000013,2002,Housing Waiting List,,3692,Total Households
E06000013,2008,Housing Waiting List,,3796,Total Households
E06000013,2013,Housing Waiting List,,8988,Total Households
E06000013,2007,Housing Waiting List,,4063,Total Households
E06000013,2001,Housing Waiting List,,4330,Total Households
E07000171,2007,Housing Waiting List,,5780,Total Households
E07000171,2002,Housing Waiting List,,4601,Total Households
E07000171,2004,Housing Waiting List,,3702,Total Households
E07000171,2000,Housing Waiting List,,4687,Total Households
E07000171,2003,Housing Waiting List,,5322,Total Households
E07000171,2014,Housing Waiting List,,3486,Total Households
E07000171,2008,Housing Waiting List,,5184,Total Households
E07000171,2013,Housing Waiting List,,3662,Total Households
E07000171,2011,Housing Waiting List,,4190,Total Households
E07000171,2001,Housing Waiting List,,4749,Total Households
E07000171,2009,Housing Waiting List,,4008,Total Households
E07000171,2006,Housing Waiting List,,6111,Total Households
E07000171,2012,Housing Waiting List,,3856,Total Households
E07000171,2005,Housing Waiting List,,5750,Total Households
E07000171,2016,Housing Waiting List,,2925,Total Households
E07000171,2015,Housing Waiting List,,3294,Total Households
E07000171,2010,Housing Waiting List,,4913,Total Households
E07000171,2017,Housing Waiting List,,2595,Total Households
E08000018,2006,Housing Waiting List,,15881,Total Households
E08000018,2008,Housing Waiting List,,20826,Total Households
E08000018,2017,Housing Waiting List,,6404,Total Households
E08000018,2007,Housing Waiting List,,18551,Total Households
E08000018,2002,Housing Waiting List,,21636,Total Households
E08000018,2011,Housing Waiting List,,25601,Total Households
E08000018,2010,Housing Waiting List,,21347,Total Households
E08000018,2003,Housing Waiting List,,19747,Total Households
E08000018,2014,Housing Waiting List,,14760,Total Households
E08000018,2005,Housing Waiting List,,13903,Total Households
E08000018,2012,Housing Waiting List,,27103,Total Households
E08000018,2016,Housing Waiting List,,6135,Total Households
E08000018,2004,Housing Waiting List,,11297,Total Households
E08000018,2013,Housing Waiting List,,26158,Total Households
E08000018,2015,Housing Waiting List,,5371,Total Households
E08000018,2001,Housing Waiting List,,13463,Total Households
E08000018,2009,Housing Waiting List,,14481,Total Households
E08000018,2000,Housing Waiting List,,17215,Total Households
E06000011,2002,Housing Waiting List,,4797,Total Households
E06000011,2007,Housing Waiting List,,10315,Total Households
E06000011,2005,Housing Waiting List,,7589,Total Households
E06000011,2011,Housing Waiting List,,9978,Total Households
E06000011,2006,Housing Waiting List,,8417,Total Households
E06000011,2000,Housing Waiting List,,4766,Total Households
E06000011,2012,Housing Waiting List,,8839,Total Households
E06000011,2004,Housing Waiting List,,6927,Total Households
E06000011,2008,Housing Waiting List,,9975,Total Households
E06000011,2003,Housing Waiting List,,5748,Total Households
E06000011,2009,Housing Waiting List,,9014,Total Households
E06000011,2017,Housing Waiting List,,6686,Total Households
E06000011,2015,Housing Waiting List,,5998,Total Households
E06000011,2014,Housing Waiting List,,5021,Total Households
E06000011,2013,Housing Waiting List,,10584,Total Households
E06000011,2010,Housing Waiting List,,8613,Total Households
E06000011,2016,Housing Waiting List,,6133,Total Households
E06000011,2001,Housing Waiting List,,5089,Total Households
E07000169,2011,Housing Waiting List,,1811,Total Households
E07000169,2013,Housing Waiting List,,1053,Total Households
E07000169,2003,Housing Waiting List,,1248,Total Households
E07000169,2006,Housing Waiting List,,1788,Total Households
E07000169,2001,Housing Waiting List,,970,Total Households
E07000169,2015,Housing Waiting List,,517,Total Households
E07000169,2010,Housing Waiting List,,1555,Total Households
E07000169,2000,Housing Waiting List,,1185,Total Households
E07000169,2009,Housing Waiting List,,1495,Total Households
E07000169,2014,Housing Waiting List,,919,Total Households
E07000169,2007,Housing Waiting List,,1927,Total Households
E07000169,2002,Housing Waiting List,,1102,Total Households
E07000169,2005,Housing Waiting List,,1443,Total Households
E07000169,2017,Housing Waiting List,,725,Total Households
E07000169,2012,Housing Waiting List,,1660,Total Households
E07000169,2016,Housing Waiting List,,673,Total Households
E07000169,2004,Housing Waiting List,,1503,Total Households
E07000169,2008,Housing Waiting List,,1944,Total Households
E07000142,2005,Housing Waiting List,,1715,Total Households
E07000142,2014,Housing Waiting List,,1540,Total Households
E07000142,2006,Housing Waiting List,,1783,Total Households
E07000142,2013,Housing Waiting List,,1264,Total Households
E07000142,2008,Housing Waiting List,,1861,Total Households
E07000142,2015,Housing Waiting List,,1789,Total Households
E07000142,2003,Housing Waiting List,,1785,Total Households
E07000142,2010,Housing Waiting List,,1293,Total Households
E07000142,2017,Housing Waiting List,,1162,Total Households
E07000142,2016,Housing Waiting List,,1307,Total Households
E07000142,2011,Housing Waiting List,,1129,Total Households
E07000142,2004,Housing Waiting List,,1321,Total Households
E07000142,2007,Housing Waiting List,,1993,Total Households
E07000142,2001,Housing Waiting List,,809,Total Households
E07000142,2009,Housing Waiting List,,1937,Total Households
E07000142,2000,Housing Waiting List,,1307,Total Households
E07000142,2002,Housing Waiting List,,1501,Total Households
E07000142,2012,Housing Waiting List,,948,Total Households
E06000012,2016,Housing Waiting List,,3557,Total Households
E06000012,2006,Housing Waiting List,,4181,Total Households
E06000012,2014,Housing Waiting List,,9902,Total Households
E06000012,2008,Housing Waiting List,,3773,Total Households
E06000012,2017,Housing Waiting List,,3596,Total Households
E06000012,2002,Housing Waiting List,,3155,Total Households
E06000012,2004,Housing Waiting List,,3067,Total Households
E06000012,2005,Housing Waiting List,,3948,Total Households
E06000012,2000,Housing Waiting List,,3130,Total Households
E06000012,2011,Housing Waiting List,,4338,Total Households
E06000012,2012,Housing Waiting List,,7501,Total Households
E06000012,2015,Housing Waiting List,,4955,Total Households
E06000012,2010,Housing Waiting List,,4193,Total Households
E06000012,2003,Housing Waiting List,,3735,Total Households
E06000012,2009,Housing Waiting List,,3769,Total Households
E06000012,2001,Housing Waiting List,,2851,Total Households
E06000012,2007,Housing Waiting List,,4338,Total Households
E06000012,2013,Housing Waiting List,,7408,Total Households
E07000137,2012,Housing Waiting List,,6133,Total Households
E07000137,2001,Housing Waiting List,,3137,Total Households
E07000137,2004,Housing Waiting List,,4206,Total Households
E07000137,2000,Housing Waiting List,,3394,Total Households
E07000137,2006,Housing Waiting List,,5136,Total Households
E07000137,2008,Housing Waiting List,,5453,Total Households
E07000137,2013,Housing Waiting List,,4564,Total Households
E07000137,2017,Housing Waiting List,,2015,Total Households
E07000137,2007,Housing Waiting List,,5331,Total Households
E07000137,2014,Housing Waiting List,,3170,Total Households
E07000137,2003,Housing Waiting List,,3436,Total Households
E07000137,2016,Housing Waiting List,,2015,Total Households
E07000137,2015,Housing Waiting List,,1782,Total Households
E07000137,2009,Housing Waiting List,,5452,Total Households
E07000137,2002,Housing Waiting List,,3116,Total Households
E07000137,2010,Housing Waiting List,,5133,Total Households
E07000137,2005,Housing Waiting List,,5056,Total Households
E07000137,2011,Housing Waiting List,,7162,Total Households
E08000016,2011,Housing Waiting List,,5874,Total Households
E08000016,2016,Housing Waiting List,,5129,Total Households
E08000016,2017,Housing Waiting List,,5472,Total Households
E08000016,2015,Housing Waiting List,,5858,Total Households
E08000016,2001,Housing Waiting List,,3570,Total Households
E08000016,2006,Housing Waiting List,,6694,Total Households
E08000016,2000,Housing Waiting List,,4174,Total Households
E08000016,2013,Housing Waiting List,,6086,Total Households
E08000016,2005,Housing Waiting List,,5563,Total Households
E08000016,2007,Housing Waiting List,,6487,Total Households
E08000016,2012,Housing Waiting List,,6345,Total Households
E08000016,2003,Housing Waiting List,,4131,Total Households
E08000016,2008,Housing Waiting List,,6097,Total Households
E08000016,2010,Housing Waiting List,,7215,Total Households
E08000016,2004,Housing Waiting List,,4748,Total Households
E08000016,2002,Housing Waiting List,,3758,Total Households
E08000016,2009,Housing Waiting List,,7804,Total Households
E08000016,2014,Housing Waiting List,,5850,Total Households
E07000053,2010,Housing Waiting List,,3874,Total Households
E07000053,2003,Housing Waiting List,,1662,Total Households
E07000053,2002,Housing Waiting List,,1283,Total Households
E07000053,2012,Housing Waiting List,,1646,Total Households
E07000053,2007,Housing Waiting List,,3979,Total Households
E07000053,2009,Housing Waiting List,,3349,Total Households
E07000053,2013,Housing Waiting List,,2601,Total Households
E07000053,2004,Housing Waiting List,,1444,Total Households
E07000053,2017,Housing Waiting List,,1343,Total Households
E07000053,2014,Housing Waiting List,,2690,Total Households
E07000053,2000,Housing Waiting List,,880,Total Households
E07000053,2005,Housing Waiting List,,2746,Total Households
E07000053,2008,Housing Waiting List,,4956,Total Households
E07000053,2001,Housing Waiting List,,1316,Total Households
E07000053,2016,Housing Waiting List,,1254,Total Households
E07000053,2006,Housing Waiting List,,3166,Total Households
E07000053,2011,Housing Waiting List,,4206,Total Households
E07000053,2015,Housing Waiting List,,1031,Total Households
E07000040,2001,Housing Waiting List,,2863,Total Households
E07000040,2006,Housing Waiting List,,4065,Total Households
E07000040,2013,Housing Waiting List,,3059,Total Households
E07000040,2017,Housing Waiting List,,3378,Total Households
