FeatureCode,DateCode,Measurement,Units,Value,Households
E06000050,2014,Projections-Interim-2011-based,,142.934,Total Households
E08000015,1996,Projections-Interim-2011-based,,134.027,Total Households
E08000015,2014,Projections-Interim-2011-based,,141.393,Total Households
E08000015,2013,Projections-Interim-2011-based,,141.103,Total Households
E08000015,1992,Projections-Interim-2011-based,,134.423,Total Households
E08000015,2015,Projections-Interim-2011-based,,141.743,Total Households
E08000015,1995,Projections-Interim-2011-based,,134.492,Total Households
E08000015,1999,Projections-Interim-2011-based,,133.874,Total Households
E08000015,1998,Projections-Interim-2011-based,,133.983,Total Households
E08000015,1994,Projections-Interim-2011-based,,134.473,Total Households
E08000015,2020,Projections-Interim-2011-based,,143.467,Total Households
E08000015,2012,Projections-Interim-2011-based,,140.824,Total Households
E08000015,1997,Projections-Interim-2011-based,,133.943,Total Households
E08000015,2019,Projections-Interim-2011-based,,143.127,Total Households
E08000015,2016,Projections-Interim-2011-based,,142.133,Total Households
E08000015,2000,Projections-Interim-2011-based,,134.324,Total Households
E08000015,2017,Projections-Interim-2011-based,,142.48,Total Households
E08000015,2021,Projections-Interim-2011-based,,143.851,Total Households
E08000015,1993,Projections-Interim-2011-based,,134.354,Total Households
E08000015,2011,Projections-Interim-2011-based,,140.497,Total Households
E08000015,1991,Projections-Interim-2011-based,,134.253,Total Households
E08000015,2001,Projections-Interim-2011-based,,134.516,Total Households
E08000015,2018,Projections-Interim-2011-based,,142.813,Total Households
E07000074,2011,Projections-Interim-2011-based,,25.848,Total Households
E07000074,2018,Projections-Interim-2011-based,,27.738,Total Households
E07000074,2019,Projections-Interim-2011-based,,28.042,Total Households
E07000074,1992,Projections-Interim-2011-based,,20.5485,Total Households
E07000074,1995,Projections-Interim-2011-based,,21.5911,Total Households
E07000074,1997,Projections-Interim-2011-based,,22.2393,Total Households
E07000074,2014,Projections-Interim-2011-based,,26.634,Total Households
E07000074,1991,Projections-Interim-2011-based,,20.4614,Total Households
E07000074,2013,Projections-Interim-2011-based,,26.346,Total Households
E07000074,1993,Projections-Interim-2011-based,,20.8844,Total Households
E07000074,2016,Projections-Interim-2011-based,,27.187,Total Households
E07000074,2015,Projections-Interim-2011-based,,26.906,Total Households
E07000074,1998,Projections-Interim-2011-based,,22.8101,Total Households
E07000074,2021,Projections-Interim-2011-based,,28.601,Total Households
E07000074,1999,Projections-Interim-2011-based,,23.2418,Total Households
E07000074,2001,Projections-Interim-2011-based,,24.324,Total Households
E07000074,2012,Projections-Interim-2011-based,,26.095,Total Households
E07000074,2020,Projections-Interim-2011-based,,28.32,Total Households
E07000074,2000,Projections-Interim-2011-based,,23.8354,Total Households
E07000074,2017,Projections-Interim-2011-based,,27.464,Total Households
E07000074,1994,Projections-Interim-2011-based,,21.1471,Total Households
E07000074,1996,Projections-Interim-2011-based,,21.8519,Total Households
E07000070,1996,Projections-Interim-2011-based,,63.005,Total Households
E07000070,2012,Projections-Interim-2011-based,,70.423,Total Households
E07000070,1995,Projections-Interim-2011-based,,62.5545,Total Households
E07000070,1998,Projections-Interim-2011-based,,62.9837,Total Households
E07000070,2016,Projections-Interim-2011-based,,72.912,Total Households
E07000070,1992,Projections-Interim-2011-based,,60.7067,Total Households
E07000070,2015,Projections-Interim-2011-based,,72.229,Total Households
E07000070,2018,Projections-Interim-2011-based,,74.253,Total Households
E07000070,2019,Projections-Interim-2011-based,,74.937,Total Households
E07000070,2013,Projections-Interim-2011-based,,70.982,Total Households
E07000070,1991,Projections-Interim-2011-based,,60.0937,Total Households
E07000070,2014,Projections-Interim-2011-based,,71.606,Total Households
E07000070,1999,Projections-Interim-2011-based,,63.4957,Total Households
E07000070,2001,Projections-Interim-2011-based,,64.718,Total Households
E07000070,2020,Projections-Interim-2011-based,,75.625,Total Households
E07000070,2011,Projections-Interim-2011-based,,69.755,Total Households
E07000070,1997,Projections-Interim-2011-based,,62.9267,Total Households
E07000070,2021,Projections-Interim-2011-based,,76.349,Total Households
E07000070,1993,Projections-Interim-2011-based,,61.585,Total Households
E07000070,2017,Projections-Interim-2011-based,,73.609,Total Households
E07000070,2000,Projections-Interim-2011-based,,63.9969,Total Households
E07000070,1994,Projections-Interim-2011-based,,61.9525,Total Households
E07000072,1994,Projections-Interim-2011-based,,48.0211,Total Households
E07000072,2018,Projections-Interim-2011-based,,56.542,Total Households
E07000072,2012,Projections-Interim-2011-based,,52.599,Total Households
E07000072,2000,Projections-Interim-2011-based,,50.2926,Total Households
E07000072,2001,Projections-Interim-2011-based,,50.656,Total Households
E07000072,2014,Projections-Interim-2011-based,,53.776,Total Households
E07000072,2011,Projections-Interim-2011-based,,52.069,Total Households
E07000072,2020,Projections-Interim-2011-based,,58.009,Total Households
E07000072,2017,Projections-Interim-2011-based,,55.819,Total Households
E07000072,1991,Projections-Interim-2011-based,,46.6415,Total Households
E07000072,2019,Projections-Interim-2011-based,,57.266,Total Households
E07000072,2015,Projections-Interim-2011-based,,54.436,Total Households
E07000072,2013,Projections-Interim-2011-based,,53.179,Total Households
E07000072,2016,Projections-Interim-2011-based,,55.11,Total Households
E07000072,1995,Projections-Interim-2011-based,,48.5533,Total Households
E07000072,1992,Projections-Interim-2011-based,,47.2947,Total Households
E07000072,1998,Projections-Interim-2011-based,,49.6143,Total Households
E07000072,1999,Projections-Interim-2011-based,,50.1191,Total Households
E07000072,1993,Projections-Interim-2011-based,,47.6188,Total Households
E07000072,1997,Projections-Interim-2011-based,,49.3696,Total Households
E07000072,1996,Projections-Interim-2011-based,,49.0757,Total Households
E07000072,2021,Projections-Interim-2011-based,,58.752,Total Households
E07000066,2000,Projections-Interim-2011-based,,68.4407,Total Households
E07000066,2021,Projections-Interim-2011-based,,79.205,Total Households
E07000066,2017,Projections-Interim-2011-based,,76.632,Total Households
E07000066,2019,Projections-Interim-2011-based,,77.935,Total Households
E07000066,1993,Projections-Interim-2011-based,,63.8338,Total Households
E07000066,1998,Projections-Interim-2011-based,,67.1355,Total Households
E07000066,2015,Projections-Interim-2011-based,,75.365,Total Households
E07000066,2011,Projections-Interim-2011-based,,72.928,Total Households
E07000066,1991,Projections-Interim-2011-based,,63.3448,Total Households
E07000066,1994,Projections-Interim-2011-based,,64.425,Total Households
E07000066,1999,Projections-Interim-2011-based,,67.8685,Total Households
E07000066,1995,Projections-Interim-2011-based,,65.1937,Total Households
E07000066,2018,Projections-Interim-2011-based,,77.264,Total Households
E07000066,2001,Projections-Interim-2011-based,,69.339,Total Households
E07000066,2020,Projections-Interim-2011-based,,78.573,Total Households
E07000066,1996,Projections-Interim-2011-based,,65.8701,Total Households
E07000066,1992,Projections-Interim-2011-based,,63.4599,Total Households
E07000066,2014,Projections-Interim-2011-based,,74.735,Total Households
E07000066,2012,Projections-Interim-2011-based,,73.495,Total Households
E07000066,2016,Projections-Interim-2011-based,,76.008,Total Households
E07000066,2013,Projections-Interim-2011-based,,74.091,Total Households
E07000066,1997,Projections-Interim-2011-based,,66.6905,Total Households
E07000068,1998,Projections-Interim-2011-based,,28.4638,Total Households
E07000068,1992,Projections-Interim-2011-based,,28.363,Total Households
E07000068,2020,Projections-Interim-2011-based,,33.576,Total Households
E07000068,1993,Projections-Interim-2011-based,,28.4172,Total Households
E07000068,2011,Projections-Interim-2011-based,,30.735,Total Households
E07000068,2021,Projections-Interim-2011-based,,33.897,Total Households
E07000068,1994,Projections-Interim-2011-based,,28.6017,Total Households
E07000068,1999,Projections-Interim-2011-based,,28.5438,Total Households
E07000068,2001,Projections-Interim-2011-based,,28.753,Total Households
E07000068,1996,Projections-Interim-2011-based,,28.6167,Total Households
E07000068,2014,Projections-Interim-2011-based,,31.63,Total Households
E07000068,2013,Projections-Interim-2011-based,,31.315,Total Households
E07000068,2015,Projections-Interim-2011-based,,31.951,Total Households
E07000068,1995,Projections-Interim-2011-based,,28.6178,Total Households
E07000068,2016,Projections-Interim-2011-based,,32.269,Total Households
E07000068,2017,Projections-Interim-2011-based,,32.594,Total Households
E07000068,2019,Projections-Interim-2011-based,,33.256,Total Households
E07000068,1991,Projections-Interim-2011-based,,28.2854,Total Households
E07000068,1997,Projections-Interim-2011-based,,28.6044,Total Households
E07000068,2018,Projections-Interim-2011-based,,32.923,Total Households
E07000068,2012,Projections-Interim-2011-based,,31.02,Total Households
E07000068,2000,Projections-Interim-2011-based,,28.6841,Total Households
E06000034,2012,Projections-Interim-2011-based,,63.466,Total Households
E06000034,1992,Projections-Interim-2011-based,,50.4862,Total Households
E06000034,2015,Projections-Interim-2011-based,,66.178,Total Households
E06000034,2017,Projections-Interim-2011-based,,68.007,Total Households
E06000034,2000,Projections-Interim-2011-based,,57.3741,Total Households
E06000034,1995,Projections-Interim-2011-based,,52.611,Total Households
E06000034,1991,Projections-Interim-2011-based,,49.4089,Total Households
E06000034,2013,Projections-Interim-2011-based,,64.366,Total Households
E06000034,1997,Projections-Interim-2011-based,,54.0424,Total Households
E06000034,2020,Projections-Interim-2011-based,,70.742,Total Households
E06000034,2001,Projections-Interim-2011-based,,58.436,Total Households
E06000034,1996,Projections-Interim-2011-based,,53.4523,Total Households
E06000034,1994,Projections-Interim-2011-based,,51.8005,Total Households
E06000034,1998,Projections-Interim-2011-based,,55.5089,Total Households
E06000034,1993,Projections-Interim-2011-based,,51.0728,Total Households
E06000034,2021,Projections-Interim-2011-based,,71.653,Total Households
E06000034,2014,Projections-Interim-2011-based,,65.263,Total Households
E06000034,2011,Projections-Interim-2011-based,,62.568,Total Households
E06000034,1999,Projections-Interim-2011-based,,56.2322,Total Households
E06000034,2018,Projections-Interim-2011-based,,68.927,Total Households
E06000034,2019,Projections-Interim-2011-based,,69.839,Total Households
E06000034,2016,Projections-Interim-2011-based,,67.096,Total Households
E09000016,1996,Projections-Interim-2011-based,,90.774,Total Households
E09000016,2012,Projections-Interim-2011-based,,98.467,Total Households
E09000016,2020,Projections-Interim-2011-based,,107.817,Total Households
E09000016,1994,Projections-Interim-2011-based,,90.4604,Total Households
E09000016,1997,Projections-Interim-2011-based,,90.7888,Total Households
E09000016,2013,Projections-Interim-2011-based,,99.5,Total Households
E09000016,2016,Projections-Interim-2011-based,,102.915,Total Households
E09000016,1992,Projections-Interim-2011-based,,89.4148,Total Households
E09000016,2018,Projections-Interim-2011-based,,105.292,Total Households
E09000016,2015,Projections-Interim-2011-based,,101.741,Total Households
E09000016,1998,Projections-Interim-2011-based,,90.371,Total Households
E09000016,2014,Projections-Interim-2011-based,,100.576,Total Households
E09000016,1995,Projections-Interim-2011-based,,90.4798,Total Households
E09000016,1991,Projections-Interim-2011-based,,89.5679,Total Households
E09000016,2001,Projections-Interim-2011-based,,91.861,Total Households
E09000016,2000,Projections-Interim-2011-based,,91.5462,Total Households
E09000016,1999,Projections-Interim-2011-based,,91.3346,Total Households
E09000016,2017,Projections-Interim-2011-based,,104.091,Total Households
E09000016,2021,Projections-Interim-2011-based,,109.112,Total Households
E09000016,2019,Projections-Interim-2011-based,,106.537,Total Households
E09000016,2011,Projections-Interim-2011-based,,97.477,Total Households
E09000016,1993,Projections-Interim-2011-based,,90.0608,Total Households
E07000073,1996,Projections-Interim-2011-based,,30.7982,Total Households
E07000073,1999,Projections-Interim-2011-based,,32.4697,Total Households
E07000073,2011,Projections-Interim-2011-based,,34.717,Total Households
E07000073,2019,Projections-Interim-2011-based,,37.273,Total Households
E07000073,2014,Projections-Interim-2011-based,,35.64,Total Households
E07000073,2001,Projections-Interim-2011-based,,33.204,Total Households
E07000073,2017,Projections-Interim-2011-based,,36.589,Total Households
E07000073,2021,Projections-Interim-2011-based,,37.925,Total Households
E07000073,2016,Projections-Interim-2011-based,,36.258,Total Households
E07000073,1992,Projections-Interim-2011-based,,30.1496,Total Households
E07000073,1995,Projections-Interim-2011-based,,30.3801,Total Households
E07000073,1997,Projections-Interim-2011-based,,31.3895,Total Households
E07000073,2015,Projections-Interim-2011-based,,35.941,Total Households
E07000073,2018,Projections-Interim-2011-based,,36.927,Total Households
E07000073,2020,Projections-Interim-2011-based,,37.601,Total Households
E07000073,1991,Projections-Interim-2011-based,,30.1825,Total Households
E07000073,1994,Projections-Interim-2011-based,,30.0853,Total Households
E07000073,2013,Projections-Interim-2011-based,,35.307,Total Households
E07000073,2012,Projections-Interim-2011-based,,35.018,Total Households
E07000073,2000,Projections-Interim-2011-based,,32.8904,Total Households
E07000073,1993,Projections-Interim-2011-based,,30.002,Total Households
E07000073,1998,Projections-Interim-2011-based,,32.1551,Total Households
E07000071,2000,Projections-Interim-2011-based,,63.0459,Total Households
E07000071,1993,Projections-Interim-2011-based,,59.2304,Total Households
E07000071,1992,Projections-Interim-2011-based,,58.8544,Total Households
E07000071,2016,Projections-Interim-2011-based,,78.147,Total Households
E07000071,2020,Projections-Interim-2011-based,,82.949,Total Households
E07000071,1994,Projections-Interim-2011-based,,59.0477,Total Households
E07000071,1991,Projections-Interim-2011-based,,57.6189,Total Households
E07000071,1997,Projections-Interim-2011-based,,61.232,Total Households
E07000071,2021,Projections-Interim-2011-based,,84.112,Total Households
E07000071,2001,Projections-Interim-2011-based,,63.85,Total Households
E07000071,2019,Projections-Interim-2011-based,,81.787,Total Households
E07000071,1999,Projections-Interim-2011-based,,62.5252,Total Households
E07000071,2014,Projections-Interim-2011-based,,75.655,Total Households
E07000071,2015,Projections-Interim-2011-based,,76.889,Total Households
E07000071,2018,Projections-Interim-2011-based,,80.585,Total Households
E07000071,2012,Projections-Interim-2011-based,,73.174,Total Households
E07000071,2011,Projections-Interim-2011-based,,71.914,Total Households
E07000071,2017,Projections-Interim-2011-based,,79.378,Total Households
E07000071,1998,Projections-Interim-2011-based,,61.1169,Total Households
E07000071,1995,Projections-Interim-2011-based,,59.4184,Total Households
E07000071,1996,Projections-Interim-2011-based,,60.6466,Total Households
E07000071,2013,Projections-Interim-2011-based,,74.417,Total Households
E07000076,2013,Projections-Interim-2011-based,,63.992,Total Households
E07000076,2021,Projections-Interim-2011-based,,72.183,Total Households
E07000076,2015,Projections-Interim-2011-based,,65.945,Total Households
E07000076,2019,Projections-Interim-2011-based,,70.065,Total Households
E07000076,1992,Projections-Interim-2011-based,,54.8412,Total Households
E07000076,1993,Projections-Interim-2011-based,,55.2638,Total Households
E07000076,1998,Projections-Interim-2011-based,,59.302,Total Households
E07000076,2012,Projections-Interim-2011-based,,63.038,Total Households
E07000076,2000,Projections-Interim-2011-based,,60.763,Total Households
E07000076,1995,Projections-Interim-2011-based,,57.011,Total Households
E07000076,2018,Projections-Interim-2011-based,,69.011,Total Households
E07000076,1994,Projections-Interim-2011-based,,56.4068,Total Households
E07000076,1999,Projections-Interim-2011-based,,59.7157,Total Households
E07000076,2014,Projections-Interim-2011-based,,64.958,Total Households
E07000076,2016,Projections-Interim-2011-based,,66.951,Total Households
E07000076,2020,Projections-Interim-2011-based,,71.119,Total Households
E07000076,2017,Projections-Interim-2011-based,,67.977,Total Households
E07000076,2011,Projections-Interim-2011-based,,62.078,Total Households
E07000076,1991,Projections-Interim-2011-based,,54.1661,Total Households
E07000076,1997,Projections-Interim-2011-based,,58.1131,Total Households
E07000076,1996,Projections-Interim-2011-based,,57.5014,Total Households
E07000076,2001,Projections-Interim-2011-based,,61.607,Total Households
E07000200,2016,Projections-Interim-2011-based,,39.013,Total Households
E07000200,1993,Projections-Interim-2011-based,,32.3162,Total Households
E07000200,2019,Projections-Interim-2011-based,,39.94,Total Households
E07000200,2014,Projections-Interim-2011-based,,38.41,Total Households
E07000200,1996,Projections-Interim-2011-based,,33.1393,Total Households
E07000200,2015,Projections-Interim-2011-based,,38.71,Total Households
E07000200,2000,Projections-Interim-2011-based,,34.5611,Total Households
E07000200,1998,Projections-Interim-2011-based,,33.7611,Total Households
E07000200,2017,Projections-Interim-2011-based,,39.327,Total Households
E07000200,1991,Projections-Interim-2011-based,,31.8411,Total Households
E07000200,2012,Projections-Interim-2011-based,,37.851,Total Households
E07000200,2011,Projections-Interim-2011-based,,37.571,Total Households
E07000200,1995,Projections-Interim-2011-based,,32.7866,Total Households
E07000200,1992,Projections-Interim-2011-based,,32.0259,Total Households
E07000200,2020,Projections-Interim-2011-based,,40.25,Total Households
E07000200,2018,Projections-Interim-2011-based,,39.625,Total Households
E07000200,2021,Projections-Interim-2011-based,,40.568,Total Households
E07000200,2013,Projections-Interim-2011-based,,38.116,Total Households
E07000200,1997,Projections-Interim-2011-based,,33.3499,Total Households
E07000200,2001,Projections-Interim-2011-based,,34.97,Total Households
E07000200,1994,Projections-Interim-2011-based,,32.3656,Total Households
E07000200,1999,Projections-Interim-2011-based,,34.0696,Total Households
E07000215,2019,Projections-Interim-2011-based,,36.759,Total Households
E07000215,2013,Projections-Interim-2011-based,,34.206,Total Households
E07000215,1999,Projections-Interim-2011-based,,31.2238,Total Households
E07000215,1992,Projections-Interim-2011-based,,28.8253,Total Households
E07000215,1993,Projections-Interim-2011-based,,29.1485,Total Households
E07000215,2017,Projections-Interim-2011-based,,35.896,Total Households
E07000215,2018,Projections-Interim-2011-based,,36.319,Total Households
E07000215,1994,Projections-Interim-2011-based,,29.4308,Total Households
E07000215,2021,Projections-Interim-2011-based,,37.653,Total Households
E07000215,2011,Projections-Interim-2011-based,,33.405,Total Households
E07000215,2012,Projections-Interim-2011-based,,33.802,Total Households
E07000215,1996,Projections-Interim-2011-based,,29.9804,Total Households
E07000215,2000,Projections-Interim-2011-based,,31.5218,Total Households
E07000215,2015,Projections-Interim-2011-based,,35.044,Total Households
E07000215,1995,Projections-Interim-2011-based,,29.6721,Total Households
E07000215,1997,Projections-Interim-2011-based,,30.4345,Total Households
E07000215,1998,Projections-Interim-2011-based,,30.7484,Total Households
E07000215,2014,Projections-Interim-2011-based,,34.621,Total Households
E07000215,1991,Projections-Interim-2011-based,,28.5517,Total Households
E07000215,2020,Projections-Interim-2011-based,,37.198,Total Households
E07000215,2001,Projections-Interim-2011-based,,31.73,Total Households
E07000215,2016,Projections-Interim-2011-based,,35.476,Total Households
E07000106,1994,Projections-Interim-2011-based,,52.9605,Total Households
E07000106,2014,Projections-Interim-2011-based,,63.241,Total Households
E07000106,1998,Projections-Interim-2011-based,,54.8464,Total Households
E07000106,2017,Projections-Interim-2011-based,,65.751,Total Households
E07000106,2011,Projections-Interim-2011-based,,60.564,Total Households
E07000106,2020,Projections-Interim-2011-based,,68.18,Total Households
E07000106,1993,Projections-Interim-2011-based,,52.5675,Total Households
E07000106,1996,Projections-Interim-2011-based,,53.7509,Total Households
E07000106,1995,Projections-Interim-2011-based,,53.2756,Total Households
E07000106,2001,Projections-Interim-2011-based,,55.747,Total Households
E07000106,2016,Projections-Interim-2011-based,,64.905,Total Households
E07000106,1991,Projections-Interim-2011-based,,51.8747,Total Households
E07000106,2018,Projections-Interim-2011-based,,66.577,Total Households
E07000106,2019,Projections-Interim-2011-based,,67.393,Total Households
E07000106,1997,Projections-Interim-2011-based,,54.4884,Total Households
E07000106,2021,Projections-Interim-2011-based,,68.967,Total Households
E07000106,2013,Projections-Interim-2011-based,,62.377,Total Households
E07000106,2012,Projections-Interim-2011-based,,61.471,Total Households
E07000106,1999,Projections-Interim-2011-based,,54.9257,Total Households
E07000106,2015,Projections-Interim-2011-based,,64.055,Total Households
E07000106,2000,Projections-Interim-2011-based,,55.4983,Total Households
E07000106,1992,Projections-Interim-2011-based,,51.7715,Total Households
E07000114,2020,Projections-Interim-2011-based,,64.921,Total Households
E07000114,1996,Projections-Interim-2011-based,,53.5841,Total Households
E07000114,2021,Projections-Interim-2011-based,,65.597,Total Households
E07000114,1993,Projections-Interim-2011-based,,53.1306,Total Households
E07000114,2018,Projections-Interim-2011-based,,63.61,Total Households
E07000114,1999,Projections-Interim-2011-based,,54.75,Total Households
E07000114,1994,Projections-Interim-2011-based,,53.1808,Total Households
E07000114,2016,Projections-Interim-2011-based,,62.319,Total Households
E07000114,1992,Projections-Interim-2011-based,,53.3212,Total Households
E07000114,1995,Projections-Interim-2011-based,,53.3488,Total Households
E07000114,2014,Projections-Interim-2011-based,,61.161,Total Households
E07000114,2019,Projections-Interim-2011-based,,64.267,Total Households
E07000114,2013,Projections-Interim-2011-based,,60.618,Total Households
E07000114,2017,Projections-Interim-2011-based,,62.968,Total Households
E07000114,2000,Projections-Interim-2011-based,,54.9416,Total Households
E07000114,1998,Projections-Interim-2011-based,,54.2035,Total Households
E07000114,2011,Projections-Interim-2011-based,,59.587,Total Households
E07000114,2001,Projections-Interim-2011-based,,55.322,Total Households
E07000114,1991,Projections-Interim-2011-based,,53.4104,Total Households
E07000114,2015,Projections-Interim-2011-based,,61.701,Total Households
E07000114,2012,Projections-Interim-2011-based,,60.118,Total Households
E07000114,1997,Projections-Interim-2011-based,,54.0977,Total Households
E07000108,1996,Projections-Interim-2011-based,,43.0596,Total Households
E07000108,1992,Projections-Interim-2011-based,,42.8983,Total Households
E07000108,2015,Projections-Interim-2011-based,,49.786,Total Households
E07000108,2012,Projections-Interim-2011-based,,48.681,Total Households
E07000108,1998,Projections-Interim-2011-based,,43.2711,Total Households
E07000108,2001,Projections-Interim-2011-based,,44.372,Total Households
E07000108,2017,Projections-Interim-2011-based,,50.568,Total Households
E07000108,1995,Projections-Interim-2011-based,,43.1203,Total Households
E07000108,1999,Projections-Interim-2011-based,,43.5346,Total Households
E07000108,2019,Projections-Interim-2011-based,,51.332,Total Households
E07000108,2020,Projections-Interim-2011-based,,51.699,Total Households
E07000108,1994,Projections-Interim-2011-based,,43.0398,Total Households
E07000108,2016,Projections-Interim-2011-based,,50.186,Total Households
E07000108,2000,Projections-Interim-2011-based,,43.9754,Total Households
E07000108,2018,Projections-Interim-2011-based,,50.947,Total Households
E07000108,2021,Projections-Interim-2011-based,,52.086,Total Households
E07000108,2011,Projections-Interim-2011-based,,48.319,Total Households
E07000108,2013,Projections-Interim-2011-based,,49.047,Total Households
E07000108,1993,Projections-Interim-2011-based,,42.8132,Total Households
E07000108,1991,Projections-Interim-2011-based,,42.772,Total Households
E07000108,1997,Projections-Interim-2011-based,,42.9568,Total Households
E07000108,2014,Projections-Interim-2011-based,,49.421,Total Households
E07000112,2018,Projections-Interim-2011-based,,49.741,Total Households
E07000112,2014,Projections-Interim-2011-based,,48.331,Total Households
E07000112,2019,Projections-Interim-2011-based,,50.144,Total Households
E07000112,2016,Projections-Interim-2011-based,,48.986,Total Households
E07000112,2000,Projections-Interim-2011-based,,41.0196,Total Households
E07000112,1996,Projections-Interim-2011-based,,40.0534,Total Households
E07000112,2011,Projections-Interim-2011-based,,47.462,Total Households
E07000112,2001,Projections-Interim-2011-based,,41.311,Total Households
E07000112,1993,Projections-Interim-2011-based,,39.3119,Total Households
E07000112,1995,Projections-Interim-2011-based,,39.5959,Total Households
E07000112,1991,Projections-Interim-2011-based,,39.2925,Total Households
E07000112,1998,Projections-Interim-2011-based,,40.027,Total Households
E07000112,1994,Projections-Interim-2011-based,,39.7402,Total Households
E07000112,2015,Projections-Interim-2011-based,,48.632,Total Households
E07000112,2013,Projections-Interim-2011-based,,48.015,Total Households
E07000112,1997,Projections-Interim-2011-based,,40.0539,Total Households
E07000112,1999,Projections-Interim-2011-based,,40.5691,Total Households
E07000112,2020,Projections-Interim-2011-based,,50.54,Total Households
E07000112,2021,Projections-Interim-2011-based,,50.956,Total Households
E07000112,1992,Projections-Interim-2011-based,,39.43,Total Households
E07000112,2017,Projections-Interim-2011-based,,49.364,Total Households
E07000112,2012,Projections-Interim-2011-based,,47.741,Total Households
E07000113,1997,Projections-Interim-2011-based,,47.2587,Total Households
E07000113,2020,Projections-Interim-2011-based,,63.934,Total Households
E07000113,2012,Projections-Interim-2011-based,,56.654,Total Households
E07000113,2001,Projections-Interim-2011-based,,49.368,Total Households
E07000113,1991,Projections-Interim-2011-based,,45.3178,Total Households
E07000113,2000,Projections-Interim-2011-based,,48.7929,Total Households
E07000113,2013,Projections-Interim-2011-based,,57.523,Total Households
E07000113,2011,Projections-Interim-2011-based,,55.771,Total Households
E07000113,1994,Projections-Interim-2011-based,,46.0889,Total Households
E07000113,1999,Projections-Interim-2011-based,,48.0676,Total Households
E07000113,1995,Projections-Interim-2011-based,,46.6002,Total Households
E07000113,1992,Projections-Interim-2011-based,,45.5242,Total Households
E07000113,1998,Projections-Interim-2011-based,,47.6259,Total Households
E07000113,2016,Projections-Interim-2011-based,,60.271,Total Households
E07000113,1993,Projections-Interim-2011-based,,45.7592,Total Households
E07000113,2015,Projections-Interim-2011-based,,59.361,Total Households
E07000113,1996,Projections-Interim-2011-based,,46.7196,Total Households
E07000113,2018,Projections-Interim-2011-based,,62.105,Total Households
E07000113,2019,Projections-Interim-2011-based,,63.029,Total Households
E07000113,2014,Projections-Interim-2011-based,,58.436,Total Households
E07000113,2021,Projections-Interim-2011-based,,64.824,Total Households
E07000113,2017,Projections-Interim-2011-based,,61.196,Total Households
E07000105,1998,Projections-Interim-2011-based,,39.4825,Total Households
E07000105,2019,Projections-Interim-2011-based,,54.468,Total Households
E07000105,2012,Projections-Interim-2011-based,,48.798,Total Households
E07000105,1993,Projections-Interim-2011-based,,37.1047,Total Households
E07000105,2016,Projections-Interim-2011-based,,52.026,Total Households
E07000105,2020,Projections-Interim-2011-based,,55.265,Total Households
E07000105,1995,Projections-Interim-2011-based,,38.1492,Total Households
E07000105,2021,Projections-Interim-2011-based,,56.075,Total Households
E07000105,2011,Projections-Interim-2011-based,,47.967,Total Households
E07000105,2014,Projections-Interim-2011-based,,50.419,Total Households
E07000105,2000,Projections-Interim-2011-based,,40.9193,Total Households
E07000105,2015,Projections-Interim-2011-based,,51.217,Total Households
E07000105,2001,Projections-Interim-2011-based,,41.676,Total Households
E07000105,1997,Projections-Interim-2011-based,,39.2613,Total Households
E07000105,2013,Projections-Interim-2011-based,,49.616,Total Households
E07000105,1996,Projections-Interim-2011-based,,38.7673,Total Households
E07000105,2017,Projections-Interim-2011-based,,52.851,Total Households
E07000105,1994,Projections-Interim-2011-based,,37.4597,Total Households
E07000105,1991,Projections-Interim-2011-based,,36.7692,Total Households
E07000105,1992,Projections-Interim-2011-based,,36.9664,Total Households
E07000105,1999,Projections-Interim-2011-based,,40.2438,Total Households
E07000105,2018,Projections-Interim-2011-based,,53.659,Total Households
E08000026,1995,Projections-Interim-2011-based,,120.808,Total Households
E08000026,2000,Projections-Interim-2011-based,,121.902,Total Households
E08000026,1998,Projections-Interim-2011-based,,121.862,Total Households
E08000026,2013,Projections-Interim-2011-based,,132.394,Total Households
E08000026,2014,Projections-Interim-2011-based,,134.195,Total Households
E08000026,2016,Projections-Interim-2011-based,,137.828,Total Households
E08000026,1994,Projections-Interim-2011-based,,120.342,Total Households
E08000026,2015,Projections-Interim-2011-based,,136.006,Total Households
E08000026,2019,Projections-Interim-2011-based,,142.955,Total Households
E08000026,1997,Projections-Interim-2011-based,,121.364,Total Households
E08000026,2017,Projections-Interim-2011-based,,139.562,Total Households
E08000026,2018,Projections-Interim-2011-based,,141.256,Total Households
E08000026,2012,Projections-Interim-2011-based,,130.586,Total Households
E08000026,2001,Projections-Interim-2011-based,,122.355,Total Households
E08000026,1993,Projections-Interim-2011-based,,121.078,Total Households
E08000026,1992,Projections-Interim-2011-based,,120.721,Total Households
E08000026,1999,Projections-Interim-2011-based,,122.049,Total Households
E08000026,2011,Projections-Interim-2011-based,,128.658,Total Households
E08000026,1991,Projections-Interim-2011-based,,120.744,Total Households
E08000026,1996,Projections-Interim-2011-based,,121.875,Total Households
E08000026,2020,Projections-Interim-2011-based,,144.637,Total Households
E08000026,2021,Projections-Interim-2011-based,,146.315,Total Households
E07000219,1992,Projections-Interim-2011-based,,45.8683,Total Households
E07000219,1997,Projections-Interim-2011-based,,47.4921,Total Households
E07000219,2011,Projections-Interim-2011-based,,52.767,Total Households
E07000219,2020,Projections-Interim-2011-based,,56.51,Total Households
