"Absolute Low Income","Somerset","2020/21 (p)",13146,
"Absolute Low Income","Isle of Anglesey / Ynys Môn","2014/15",2974,
"Absolute Low Income","Isle of Anglesey / Ynys Môn","2015/16",2793,
"Absolute Low Income","Isle of Anglesey / Ynys Môn","2016/17",2462,
"Absolute Low Income","Isle of Anglesey / Ynys Môn","2017/18",2291,
"Absolute Low Income","Isle of Anglesey / Ynys Môn","2018/19",2276,
"Absolute Low Income","Isle of Anglesey / Ynys Môn","2019/20",2211,
"Absolute Low Income","Isle of Anglesey / Ynys Môn","2020/21 (p)",2902,
"Absolute Low Income","Gwynedd / Gwynedd","2014/15",4733,
"Absolute Low Income","Gwynedd / Gwynedd","2015/16",4568,
"Absolute Low Income","Gwynedd / Gwynedd","2016/17",4139,
"Absolute Low Income","Gwynedd / Gwynedd","2017/18",4070,
"Absolute Low Income","Gwynedd / Gwynedd","2018/19",3745,
"Absolute Low Income","Gwynedd / Gwynedd","2019/20",3823,
"Absolute Low Income","Gwynedd / Gwynedd","2020/21 (p)",4893,
"Absolute Low Income","Conwy / Conwy","2014/15",4382,
"Absolute Low Income","Conwy / Conwy","2015/16",4014,
"Absolute Low Income","Conwy / Conwy","2016/17",3515,
"Absolute Low Income","Conwy / Conwy","2017/18",3428,
"Absolute Low Income","Conwy / Conwy","2018/19",3205,
"Absolute Low Income","Conwy / Conwy","2019/20",3227,
"Absolute Low Income","Conwy / Conwy","2020/21 (p)",4448,
"Absolute Low Income","Denbighshire / Sir Ddinbych","2014/15",3753,
"Absolute Low Income","Denbighshire / Sir Ddinbych","2015/16",3362,
"Absolute Low Income","Denbighshire / Sir Ddinbych","2016/17",3114,
"Absolute Low Income","Denbighshire / Sir Ddinbych","2017/18",2932,
"Absolute Low Income","Denbighshire / Sir Ddinbych","2018/19",2861,
"Absolute Low Income","Denbighshire / Sir Ddinbych","2019/20",2968,
"Absolute Low Income","Denbighshire / Sir Ddinbych","2020/21 (p)",3958,
"Absolute Low Income","Flintshire / Sir y Fflint","2014/15",5412,
"Absolute Low Income","Flintshire / Sir y Fflint","2015/16",4910,
"Absolute Low Income","Flintshire / Sir y Fflint","2016/17",4287,
"Absolute Low Income","Flintshire / Sir y Fflint","2017/18",4109,
"Absolute Low Income","Flintshire / Sir y Fflint","2018/19",3879,
"Absolute Low Income","Flintshire / Sir y Fflint","2019/20",4040,
"Absolute Low Income","Flintshire / Sir y Fflint","2020/21 (p)",5086,
"Absolute Low Income","Wrexham / Wrecsam","2014/15",5390,
"Absolute Low Income","Wrexham / Wrecsam","2015/16",4767,
"Absolute Low Income","Wrexham / Wrecsam","2016/17",4256,
"Absolute Low Income","Wrexham / Wrecsam","2017/18",4368,
"Absolute Low Income","Wrexham / Wrecsam","2018/19",4315,
"Absolute Low Income","Wrexham / Wrecsam","2019/20",4977,
"Absolute Low Income","Wrexham / Wrecsam","2020/21 (p)",5344,
"Absolute Low Income","Powys / Powys","2014/15",5103,
"Absolute Low Income","Powys / Powys","2015/16",4699,
"Absolute Low Income","Powys / Powys","2016/17",4280,
"Absolute Low Income","Powys / Powys","2017/18",4336,
"Absolute Low Income","Powys / Powys","2018/19",3960,
"Absolute Low Income","Powys / Powys","2019/20",3823,
"Absolute Low Income","Powys / Powys","2020/21 (p)",4899,
"Absolute Low Income","Ceredigion / Ceredigion","2014/15",2555,
"Absolute Low Income","Ceredigion / Ceredigion","2015/16",2567,
"Absolute Low Income","Ceredigion / Ceredigion","2016/17",2338,
"Absolute Low Income","Ceredigion / Ceredigion","2017/18",2343,
"Absolute Low Income","Ceredigion / Ceredigion","2018/19",2168,
"Absolute Low Income","Ceredigion / Ceredigion","2019/20",2129,
"Absolute Low Income","Ceredigion / Ceredigion","2020/21 (p)",2675,
"Absolute Low Income","Pembrokeshire / Sir Benfro","2014/15",5574,
"Absolute Low Income","Pembrokeshire / Sir Benfro","2015/16",5147,
"Absolute Low Income","Pembrokeshire / Sir Benfro","2016/17",4618,
"Absolute Low Income","Pembrokeshire / Sir Benfro","2017/18",4653,
"Absolute Low Income","Pembrokeshire / Sir Benfro","2018/19",4502,
"Absolute Low Income","Pembrokeshire / Sir Benfro","2019/20",4395,
"Absolute Low Income","Pembrokeshire / Sir Benfro","2020/21 (p)",5477,
"Absolute Low Income","Carmarthenshire / Sir Gaerfyrddin","2014/15",7991,
"Absolute Low Income","Carmarthenshire / Sir Gaerfyrddin","2015/16",7363,
"Absolute Low Income","Carmarthenshire / Sir Gaerfyrddin","2016/17",6689,
"Absolute Low Income","Carmarthenshire / Sir Gaerfyrddin","2017/18",6464,
"Absolute Low Income","Carmarthenshire / Sir Gaerfyrddin","2018/19",6378,
"Absolute Low Income","Carmarthenshire / Sir Gaerfyrddin","2019/20",6406,
"Absolute Low Income","Carmarthenshire / Sir Gaerfyrddin","2020/21 (p)",7948,
"Absolute Low Income","Swansea / Abertawe","2014/15",9220,
"Absolute Low Income","Swansea / Abertawe","2015/16",8390,
"Absolute Low Income","Swansea / Abertawe","2016/17",7791,
"Absolute Low Income","Swansea / Abertawe","2017/18",7438,
"Absolute Low Income","Swansea / Abertawe","2018/19",7405,
"Absolute Low Income","Swansea / Abertawe","2019/20",6925,
"Absolute Low Income","Swansea / Abertawe","2020/21 (p)",8345,
"Absolute Low Income","Neath Port Talbot / Castell-nedd Port Talbot","2014/15",5696,
"Absolute Low Income","Neath Port Talbot / Castell-nedd Port Talbot","2015/16",5095,
"Absolute Low Income","Neath Port Talbot / Castell-nedd Port Talbot","2016/17",4515,
"Absolute Low Income","Neath Port Talbot / Castell-nedd Port Talbot","2017/18",4295,
"Absolute Low Income","Neath Port Talbot / Castell-nedd Port Talbot","2018/19",4252,
"Absolute Low Income","Neath Port Talbot / Castell-nedd Port Talbot","2019/20",4291,
"Absolute Low Income","Neath Port Talbot / Castell-nedd Port Talbot","2020/21 (p)",5380,
"Absolute Low Income","Bridgend / Pen-y-bont ar Ogwr","2014/15",5415,
"Absolute Low Income","Bridgend / Pen-y-bont ar Ogwr","2015/16",4818,
"Absolute Low Income","Bridgend / Pen-y-bont ar Ogwr","2016/17",4247,
"Absolute Low Income","Bridgend / Pen-y-bont ar Ogwr","2017/18",4408,
"Absolute Low Income","Bridgend / Pen-y-bont ar Ogwr","2018/19",4189,
"Absolute Low Income","Bridgend / Pen-y-bont ar Ogwr","2019/20",4189,
"Absolute Low Income","Bridgend / Pen-y-bont ar Ogwr","2020/21 (p)",5191,
"Absolute Low Income","Vale of Glamorgan / Bro Morgannwg","2014/15",4205,
"Absolute Low Income","Vale of Glamorgan / Bro Morgannwg","2015/16",3765,
"Absolute Low Income","Vale of Glamorgan / Bro Morgannwg","2016/17",3419,
"Absolute Low Income","Vale of Glamorgan / Bro Morgannwg","2017/18",3285,
"Absolute Low Income","Vale of Glamorgan / Bro Morgannwg","2018/19",3198,
"Absolute Low Income","Vale of Glamorgan / Bro Morgannwg","2019/20",3113,
"Absolute Low Income","Vale of Glamorgan / Bro Morgannwg","2020/21 (p)",4044,
"Absolute Low Income","Cardiff / Caerdydd","2014/15",15198,
"Absolute Low Income","Cardiff / Caerdydd","2015/16",13979,
"Absolute Low Income","Cardiff / Caerdydd","2016/17",12782,
"Absolute Low Income","Cardiff / Caerdydd","2017/18",12809,
"Absolute Low Income","Cardiff / Caerdydd","2018/19",12357,
"Absolute Low Income","Cardiff / Caerdydd","2019/20",12189,
"Absolute Low Income","Cardiff / Caerdydd","2020/21 (p)",15132,
"Absolute Low Income","Rhondda Cynon Taf / Rhondda Cynon Taf","2014/15",11820,
"Absolute Low Income","Rhondda Cynon Taf / Rhondda Cynon Taf","2015/16",10503,
"Absolute Low Income","Rhondda Cynon Taf / Rhondda Cynon Taf","2016/17",9304,
"Absolute Low Income","Rhondda Cynon Taf / Rhondda Cynon Taf","2017/18",9016,
"Absolute Low Income","Rhondda Cynon Taf / Rhondda Cynon Taf","2018/19",8651,
"Absolute Low Income","Rhondda Cynon Taf / Rhondda Cynon Taf","2019/20",8630,
"Absolute Low Income","Rhondda Cynon Taf / Rhondda Cynon Taf","2020/21 (p)",11222,
"Absolute Low Income","Merthyr Tydfil / Merthyr Tudful","2014/15",3268,
"Absolute Low Income","Merthyr Tydfil / Merthyr Tudful","2015/16",2894,
"Absolute Low Income","Merthyr Tydfil / Merthyr Tudful","2016/17",2487,
"Absolute Low Income","Merthyr Tydfil / Merthyr Tudful","2017/18",2413,
"Absolute Low Income","Merthyr Tydfil / Merthyr Tudful","2018/19",2328,
"Absolute Low Income","Merthyr Tydfil / Merthyr Tudful","2019/20",2207,
"Absolute Low Income","Merthyr Tydfil / Merthyr Tudful","2020/21 (p)",2896,
"Absolute Low Income","Caerphilly / Caerffili","2014/15",8624,
"Absolute Low Income","Caerphilly / Caerffili","2015/16",7603,
"Absolute Low Income","Caerphilly / Caerffili","2016/17",6560,
"Absolute Low Income","Caerphilly / Caerffili","2017/18",6450,
"Absolute Low Income","Caerphilly / Caerffili","2018/19",6186,
"Absolute Low Income","Caerphilly / Caerffili","2019/20",6255,
"Absolute Low Income","Caerphilly / Caerffili","2020/21 (p)",7631,
"Absolute Low Income","Blaenau Gwent / Blaenau Gwent","2014/15",4021,
"Absolute Low Income","Blaenau Gwent / Blaenau Gwent","2015/16",3498,
"Absolute Low Income","Blaenau Gwent / Blaenau Gwent","2016/17",2954,
"Absolute Low Income","Blaenau Gwent / Blaenau Gwent","2017/18",2741,
"Absolute Low Income","Blaenau Gwent / Blaenau Gwent","2018/19",2668,
"Absolute Low Income","Blaenau Gwent / Blaenau Gwent","2019/20",2609,
"Absolute Low Income","Blaenau Gwent / Blaenau Gwent","2020/21 (p)",3252,
"Absolute Low Income","Torfaen / Tor-faen","2014/15",4185,
"Absolute Low Income","Torfaen / Tor-faen","2015/16",3679,
"Absolute Low Income","Torfaen / Tor-faen","2016/17",3174,
"Absolute Low Income","Torfaen / Tor-faen","2017/18",3184,
"Absolute Low Income","Torfaen / Tor-faen","2018/19",2935,
"Absolute Low Income","Torfaen / Tor-faen","2019/20",2837,
"Absolute Low Income","Torfaen / Tor-faen","2020/21 (p)",3758,
"Absolute Low Income","Monmouthshire / Sir Fynwy","2014/15",2578,
"Absolute Low Income","Monmouthshire / Sir Fynwy","2015/16",2337,
"Absolute Low Income","Monmouthshire / Sir Fynwy","2016/17",2035,
"Absolute Low Income","Monmouthshire / Sir Fynwy","2017/18",1966,
"Absolute Low Income","Monmouthshire / Sir Fynwy","2018/19",1871,
"Absolute Low Income","Monmouthshire / Sir Fynwy","2019/20",1864,
"Absolute Low Income","Monmouthshire / Sir Fynwy","2020/21 (p)",2285,
"Absolute Low Income","Newport / Casnewydd","2014/15",8194,
"Absolute Low Income","Newport / Casnewydd","2015/16",7270,
"Absolute Low Income","Newport / Casnewydd","2016/17",6764,
"Absolute Low Income","Newport / Casnewydd","2017/18",6563,
"Absolute Low Income","Newport / Casnewydd","2018/19",6405,
"Absolute Low Income","Newport / Casnewydd","2019/20",6252,
"Absolute Low Income","Newport / Casnewydd","2020/21 (p)",7802,
"Absolute Low Income","Aberdeen City","2014/15",3962,
"Absolute Low Income","Aberdeen City","2015/16",4034,
"Absolute Low Income","Aberdeen City","2016/17",4337,
"Absolute Low Income","Aberdeen City","2017/18",4950,
"Absolute Low Income","Aberdeen City","2018/19",4973,
"Absolute Low Income","Aberdeen City","2019/20",5215,
"Absolute Low Income","Aberdeen City","2020/21 (p)",4541,
"Absolute Low Income","Aberdeenshire","2014/15",4511,
"Absolute Low Income","Aberdeenshire","2015/16",4767,
"Absolute Low Income","Aberdeenshire","2016/17",4905,
"Absolute Low Income","Aberdeenshire","2017/18",5253,
"Absolute Low Income","Aberdeenshire","2018/19",4871,
"Absolute Low Income","Aberdeenshire","2019/20",5288,
"Absolute Low Income","Aberdeenshire","2020/21 (p)",4628,
"Absolute Low Income","Angus","2014/15",3220,
"Absolute Low Income","Angus","2015/16",3041,
"Absolute Low Income","Angus","2016/17",3167,
"Absolute Low Income","Angus","2017/18",3395,
"Absolute Low Income","Angus","2018/19",3351,
"Absolute Low Income","Angus","2019/20",3483,
"Absolute Low Income","Angus","2020/21 (p)",2866,
"Absolute Low Income","Argyll and Bute","2014/15",2237,
"Absolute Low Income","Argyll and Bute","2015/16",2127,
"Absolute Low Income","Argyll and Bute","2016/17",2019,
"Absolute Low Income","Argyll and Bute","2017/18",2212,
"Absolute Low Income","Argyll and Bute","2018/19",2060,
"Absolute Low Income","Argyll and Bute","2019/20",2175,
"Absolute Low Income","Argyll and Bute","2020/21 (p)",1683,
"Absolute Low Income","City of Edinburgh","2014/15",9373,
"Absolute Low Income","City of Edinburgh","2015/16",8939,
"Absolute Low Income","City of Edinburgh","2016/17",9082,
"Absolute Low Income","City of Edinburgh","2017/18",10117,
"Absolute Low Income","City of Edinburgh","2018/19",9450,
"Absolute Low Income","City of Edinburgh","2019/20",9998,
"Absolute Low Income","City of Edinburgh","2020/21 (p)",8755,
"Absolute Low Income","Clackmannanshire","2014/15",1848,
"Absolute Low Income","Clackmannanshire","2015/16",1708,
"Absolute Low Income","Clackmannanshire","2016/17",1662,
"Absolute Low Income","Clackmannanshire","2017/18",1886,
"Absolute Low Income","Clackmannanshire","2018/19",1745,
"Absolute Low Income","Clackmannanshire","2019/20",2008,
"Absolute Low Income","Clackmannanshire","2020/21 (p)",1553,
"Absolute Low Income","Dumfries and Galloway","2014/15",4858,
"Absolute Low Income","Dumfries and Galloway","2015/16",4554,
"Absolute Low Income","Dumfries and Galloway","2016/17",4394,
"Absolute Low Income","Dumfries and Galloway","2017/18",4876,
"Absolute Low Income","Dumfries and Galloway","2018/19",4632,
"Absolute Low Income","Dumfries and Galloway","2019/20",5111,
"Absolute Low Income","Dumfries and Galloway","2020/21 (p)",4051,
"Absolute Low Income","Dundee City","2014/15",4871,
"Absolute Low Income","Dundee City","2015/16",4497,
"Absolute Low Income","Dundee City","2016/17",4634,
"Absolute Low Income","Dundee City","2017/18",4995,
"Absolute Low Income","Dundee City","2018/19",4897,
"Absolute Low Income","Dundee City","2019/20",5157,
"Absolute Low Income","Dundee City","2020/21 (p)",4045,
"Absolute Low Income","East Ayrshire","2014/15",4691,
"Absolute Low Income","East Ayrshire","2015/16",4446,
"Absolute Low Income","East Ayrshire","2016/17",4309,
"Absolute Low Income","East Ayrshire","2017/18",4670,
"Absolute Low Income","East Ayrshire","2018/19",4678,
"Absolute Low Income","East Ayrshire","2019/20",4891,
"Absolute Low Income","East Ayrshire","2020/21 (p)",4023,
"Absolute Low Income","East Dunbartonshire","2014/15",1943,
"Absolute Low Income","East Dunbartonshire","2015/16",1877,
"Absolute Low Income","East Dunbartonshire","2016/17",1890,
"Absolute Low Income","East Dunbartonshire","2017/18",1978,
"Absolute Low Income","East Dunbartonshire","2018/19",1867,
"Absolute Low Income","East Dunbartonshire","2019/20",2072,
"Absolute Low Income","East Dunbartonshire","2020/21 (p)",1643,
"Absolute Low Income","East Lothian","2014/15",2948,
"Absolute Low Income","East Lothian","2015/16",2761,
"Absolute Low Income","East Lothian","2016/17",2715,
"Absolute Low Income","East Lothian","2017/18",2801,
"Absolute Low Income","East Lothian","2018/19",2697,
"Absolute Low Income","East Lothian","2019/20",3061,
"Absolute Low Income","East Lothian","2020/21 (p)",2394,
"Absolute Low Income","East Renfrewshire","2014/15",1992,
"Absolute Low Income","East Renfrewshire","2015/16",1916,
"Absolute Low Income","East Renfrewshire","2016/17",1805,
"Absolute Low Income","East Renfrewshire","2017/18",2033,
"Absolute Low Income","East Renfrewshire","2018/19",2001,
"Absolute Low Income","East Renfrewshire","2019/20",2142,
"Absolute Low Income","East Renfrewshire","2020/21 (p)",1786,
"Absolute Low Income","Falkirk","2014/15",5138,
"Absolute Low Income","Falkirk","2015/16",4699,
"Absolute Low Income","Falkirk","2016/17",4574,
"Absolute Low Income","Falkirk","2017/18",4988,
"Absolute Low Income","Falkirk","2018/19",4947,
"Absolute Low Income","Falkirk","2019/20",5368,
"Absolute Low Income","Falkirk","2020/21 (p)",4392,
"Absolute Low Income","Fife","2014/15",12737,
"Absolute Low Income","Fife","2015/16",12063,
"Absolute Low Income","Fife","2016/17",11567,
"Absolute Low Income","Fife","2017/18",12902,
"Absolute Low Income","Fife","2018/19",12581,
"Absolute Low Income","Fife","2019/20",13593,
"Absolute Low Income","Fife","2020/21 (p)",10839,
"Absolute Low Income","Glasgow City","2014/15",25517,
"Absolute Low Income","Glasgow City","2015/16",24330,
"Absolute Low Income","Glasgow City","2016/17",23999,
"Absolute Low Income","Glasgow City","2017/18",28072,
"Absolute Low Income","Glasgow City","2018/19",28102,
"Absolute Low Income","Glasgow City","2019/20",29633,
"Absolute Low Income","Glasgow City","2020/21 (p)",24300,
"Absolute Low Income","Highland","2014/15",6626,
"Absolute Low Income","Highland","2015/16",6333,
"Absolute Low Income","Highland","2016/17",6196,
"Absolute Low Income","Highland","2017/18",6191,
"Absolute Low Income","Highland","2018/19",6063,
"Absolute Low Income","Highland","2019/20",6679,
"Absolute Low Income","Highland","2020/21 (p)",5769,
"Absolute Low Income","Inverclyde","2014/15",2338,
"Absolute Low Income","Inverclyde","2015/16",2230,
"Absolute Low Income","Inverclyde","2016/17",2069,
"Absolute Low Income","Inverclyde","2017/18",2105,
"Absolute Low Income","Inverclyde","2018/19",2105,
"Absolute Low Income","Inverclyde","2019/20",2176,
"Absolute Low Income","Inverclyde","2020/21 (p)",1633,
"Absolute Low Income","Midlothian","2014/15",2588,
"Absolute Low Income","Midlothian","2015/16",2320,
"Absolute Low Income","Midlothian","2016/17",2284,
"Absolute Low Income","Midlothian","2017/18",2528,
"Absolute Low Income","Midlothian","2018/19",2480,
"Absolute Low Income","Midlothian","2019/20",2682,
"Absolute Low Income","Midlothian","2020/21 (p)",2365,
"Absolute Low Income","Moray","2014/15",2607,
"Absolute Low Income","Moray","2015/16",2501,
"Absolute Low Income","Moray","2016/17",2589,
"Absolute Low Income","Moray","2017/18",2613,
"Absolute Low Income","Moray","2018/19",2542,
"Absolute Low Income","Moray","2019/20",2717,
"Absolute Low Income","Moray","2020/21 (p)",2482,
"Absolute Low Income","Na h-Eileanan Siar","2014/15",577,
"Absolute Low Income","Na h-Eileanan Siar","2015/16",596,
"Absolute Low Income","Na h-Eileanan Siar","2016/17",592,
"Absolute Low Income","Na h-Eileanan Siar","2017/18",576,
"Absolute Low Income","Na h-Eileanan Siar","2018/19",532,
"Absolute Low Income","Na h-Eileanan Siar","2019/20",607,
"Absolute Low Income","Na h-Eileanan Siar","2020/21 (p)",517,
"Absolute Low Income","North Ayrshire","2014/15",5479,
"Absolute Low Income","North Ayrshire","2015/16",4917,
"Absolute Low Income","North Ayrshire","2016/17",4762,
"Absolute Low Income","North Ayrshire","2017/18",5273,
"Absolute Low Income","North Ayrshire","2018/19",5144,
"Absolute Low Income","North Ayrshire","2019/20",5691,
"Absolute Low Income","North Ayrshire","2020/21 (p)",4554,
"Absolute Low Income","North Lanarkshire","2014/15",13383,
"Absolute Low Income","North Lanarkshire","2015/16",12741,
"Absolute Low Income","North Lanarkshire","2016/17",12230,
"Absolute Low Income","North Lanarkshire","2017/18",13255,
"Absolute Low Income","North Lanarkshire","2018/19",12772,
"Absolute Low Income","North Lanarkshire","2019/20",13996,
"Absolute Low Income","North Lanarkshire","2020/21 (p)",11423,
"Absolute Low Income","Orkney Islands","2014/15",506,
"Absolute Low Income","Orkney Islands","2015/16",476,
"Absolute Low Income","Orkney Islands","2016/17",517,
"Absolute Low Income","Orkney Islands","2017/18",516,
"Absolute Low Income","Orkney Islands","2018/19",541,
"Absolute Low Income","Orkney Islands","2019/20",531,
"Absolute Low Income","Orkney Islands","2020/21 (p)",484,
"Absolute Low Income","Perth and Kinross","2014/15",3591,
"Absolute Low Income","Perth and Kinross","2015/16",3481,
"Absolute Low Income","Perth and Kinross","2016/17",3405,
"Absolute Low Income","Perth and Kinross","2017/18",3819,
"Absolute Low Income","Perth and Kinross","2018/19",3667,
"Absolute Low Income","Perth and Kinross","2019/20",4007,
"Absolute Low Income","Perth and Kinross","2020/21 (p)",3208,
"Absolute Low Income","Renfrewshire","2014/15",4547,
"Absolute Low Income","Renfrewshire","2015/16",4312,
"Absolute Low Income","Renfrewshire","2016/17",4215,
"Absolute Low Income","Renfrewshire","2017/18",4976,
"Absolute Low Income","Renfrewshire","2018/19",4969,
"Absolute Low Income","Renfrewshire","2019/20",5390,
"Absolute Low Income","Renfrewshire","2020/21 (p)",4314,
"Absolute Low Income","Scottish Borders","2014/15",3133,
"Absolute Low Income","Scottish Borders","2015/16",3042,
"Absolute Low Income","Scottish Borders","2016/17",3027,
"Absolute Low Income","Scottish Borders","2017/18",3194,
"Absolute Low Income","Scottish Borders","2018/19",3153,
"Absolute Low Income","Scottish Borders","2019/20",3418,
"Absolute Low Income","Scottish Borders","2020/21 (p)",2698,
"Absolute Low Income","Shetland Islands","2014/15",350,
"Absolute Low Income","Shetland Islands","2015/16",354,
"Absolute Low Income","Shetland Islands","2016/17",395,
"Absolute Low Income","Shetland Islands","2017/18",422,
"Absolute Low Income","Shetland Islands","2018/19",391,
"Absolute Low Income","Shetland Islands","2019/20",407,
"Absolute Low Income","Shetland Islands","2020/21 (p)",572,
"Absolute Low Income","South Ayrshire","2014/15",3511,
"Absolute Low Income","South Ayrshire","2015/16",3157,
"Absolute Low Income","South Ayrshire","2016/17",3164,
"Absolute Low Income","South Ayrshire","2017/18",3318,
"Absolute Low Income","South Ayrshire","2018/19",3313,
"Absolute Low Income","South Ayrshire","2019/20",3437,
"Absolute Low Income","South Ayrshire","2020/21 (p)",2748,
"Absolute Low Income","South Lanarkshire","2014/15",9714,
"Absolute Low Income","South Lanarkshire","2015/16",8877,
"Absolute Low Income","South Lanarkshire","2016/17",8594,
"Absolute Low Income","South Lanarkshire","2017/18",9460,
"Absolute Low Income","South Lanarkshire","2018/19",9162,
"Absolute Low Income","South Lanarkshire","2019/20",9836,
"Absolute Low Income","South Lanarkshire","2020/21 (p)",8012,
"Absolute Low Income","Stirling","2014/15",2319,
"Absolute Low Income","Stirling","2015/16",2142,
"Absolute Low Income","Stirling","2016/17",2091,
"Absolute Low Income","Stirling","2017/18",2156,
"Absolute Low Income","Stirling","2018/19",2084,
"Absolute Low Income","Stirling","2019/20",2371,
"Absolute Low Income","Stirling","2020/21 (p)",1903,
"Absolute Low Income","West Dunbartonshire","2014/15",3244,
"Absolute Low Income","West Dunbartonshire","2015/16",2912,
"Absolute Low Income","West Dunbartonshire","2016/17",2799,
"Absolute Low Income","West Dunbartonshire","2017/18",3279,
"Absolute Low Income","West Dunbartonshire","2018/19",3198,
"Absolute Low Income","West Dunbartonshire","2019/20",3454,
"Absolute Low Income","West Dunbartonshire","2020/21 (p)",2758,
"Absolute Low Income","West Lothian","2014/15",5742,
"Absolute Low Income","West Lothian","2015/16",5361,
"Absolute Low Income","West Lothian","2016/17",5266,
"Absolute Low Income","West Lothian","2017/18",5774,
"Absolute Low Income","West Lothian","2018/19",5906,
"Absolute Low Income","West Lothian","2019/20",6409,
"Absolute Low Income","West Lothian","2020/21 (p)",5358,
"Absolute Low Income","Antrim and Newtownabbey","2014/15",5873,
"Absolute Low Income","Antrim and Newtownabbey","2015/16",5550,
"Absolute Low Income","Antrim and Newtownabbey","2016/17",5088,
"Absolute Low Income","Antrim and Newtownabbey","2017/18",4563,
"Absolute Low Income","Antrim and Newtownabbey","2018/19",4994,
"Absolute Low Income","Antrim and Newtownabbey","2019/20",4956,
"Absolute Low Income","Antrim and Newtownabbey","2020/21 (p)",4888,
"Absolute Low Income","Ards and North Down","2014/15",6187,
"Absolute Low Income","Ards and North Down","2015/16",5957,
"Absolute Low Income","Ards and North Down","2016/17",5421,
"Absolute Low Income","Ards and North Down","2017/18",4742,
"Absolute Low Income","Ards and North Down","2018/19",4887,
"Absolute Low Income","Ards and North Down","2019/20",4835,
"Absolute Low Income","Ards and North Down","2020/21 (p)",4896,
"Absolute Low Income","Armagh City, Banbridge and Craigavon","2014/15",11074,
"Absolute Low Income","Armagh City, Banbridge and Craigavon","2015/16",10544,
"Absolute Low Income","Armagh City, Banbridge and Craigavon","2016/17",9605,
"Absolute Low Income","Armagh City, Banbridge and Craigavon","2017/18",8545,
"Absolute Low Income","Armagh City, Banbridge and Craigavon","2018/19",9228,
"Absolute Low Income","Armagh City, Banbridge and Craigavon","2019/20",9550,
"Absolute Low Income","Armagh City, Banbridge and Craigavon","2020/21 (p)",9917,
"Absolute Low Income","Belfast","2014/15",19647,
"Absolute Low Income","Belfast","2015/16",19386,
"Absolute Low Income","Belfast","2016/17",17455,
"Absolute Low Income","Belfast","2017/18",15034,
"Absolute Low Income","Belfast","2018/19",16393,
"Absolute Low Income","Belfast","2019/20",14671,
"Absolute Low Income","Belfast","2020/21 (p)",13719,
"Absolute Low Income","Causeway Coast and Glens","2014/15",8618,
"Absolute Low Income","Causeway Coast and Glens","2015/16",7759,
"Absolute Low Income","Causeway Coast and Glens","2016/17",7255,
"Absolute Low Income","Causeway Coast and Glens","2017/18",6051,
"Absolute Low Income","Causeway Coast and Glens","2018/19",6148,
"Absolute Low Income","Causeway Coast and Glens","2019/20",6157,
"Absolute Low Income","Causeway Coast and Glens","2020/21 (p)",6101,
"Absolute Low Income","Derry City and Strabane","2014/15",11554,
"Absolute Low Income","Derry City and Strabane","2015/16",10856,
"Absolute Low Income","Derry City and Strabane","2016/17",10015,
"Absolute Low Income","Derry City and Strabane","2017/18",8717,
"Absolute Low Income","Derry City and Strabane","2018/19",8687,
"Absolute Low Income","Derry City and Strabane","2019/20",7635,
"Absolute Low Income","Derry City and Strabane","2020/21 (p)",6923,
"Absolute Low Income","Fermanagh and Omagh","2014/15",6548,
"Absolute Low Income","Fermanagh and Omagh","2015/16",6070,
"Absolute Low Income","Fermanagh and Omagh","2016/17",5568,
"Absolute Low Income","Fermanagh and Omagh","2017/18",4947,
"Absolute Low Income","Fermanagh and Omagh","2018/19",5169,
"Absolute Low Income","Fermanagh and Omagh","2019/20",5462,
"Absolute Low Income","Fermanagh and Omagh","2020/21 (p)",5454,
"Absolute Low Income","Lisburn and Castlereagh","2014/15",4684,
"Absolute Low Income","Lisburn and Castlereagh","2015/16",4339,
"Absolute Low Income","Lisburn and Castlereagh","2016/17",3972,
"Absolute Low Income","Lisburn and Castlereagh","2017/18",3485,
"Absolute Low Income","Lisburn and Castlereagh","2018/19",3871,
"Absolute Low Income","Lisburn and Castlereagh","2019/20",4040,
"Absolute Low Income","Lisburn and Castlereagh","2020/21 (p)",4085,
"Absolute Low Income","Mid and East Antrim","2014/15",5970,
"Absolute Low Income","Mid and East Antrim","2015/16",5776,
"Absolute Low Income","Mid and East Antrim","2016/17",5225,
"Absolute Low Income","Mid and East Antrim","2017/18",4706,
"Absolute Low Income","Mid and East Antrim","2018/19",5050,
"Absolute Low Income","Mid and East Antrim","2019/20",5040,
"Absolute Low Income","Mid and East Antrim","2020/21 (p)",5007,
"Absolute Low Income","Mid Ulster","2014/15",8257,
"Absolute Low Income","Mid Ulster","2015/16",7673,
"Absolute Low Income","Mid Ulster","2016/17",6756,
"Absolute Low Income","Mid Ulster","2017/18",5955,
"Absolute Low Income","Mid Ulster","2018/19",6460,
"Absolute Low Income","Mid Ulster","2019/20",6811,
"Absolute Low Income","Mid Ulster","2020/21 (p)",7072,
"Absolute Low Income","Newry, Mourne and Down","2014/15",11067,
"Absolute Low Income","Newry, Mourne and Down","2015/16",10455,
"Absolute Low Income","Newry, Mourne and Down","2016/17",9535,
"Absolute Low Income","Newry, Mourne and Down","2017/18",8843,
"Absolute Low Income","Newry, Mourne and Down","2018/19",9230,
"Absolute Low Income","Newry, Mourne and Down","2019/20",9426,
"Absolute Low Income","Newry, Mourne and Down","2020/21 (p)",9564,
